,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C03_014E,S1903_C03_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_033E,S0101_C03_030E,S0101_C05_030E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_013E,S2701_C04_013E
"Santa Clara County, California: Summary level: 050, state:06> county:085",255147,211834,107170,67126,119035,28.9,7.2,83374,59616,47419,30525,34213,1908123,141290,251029,18963,102.1,113390,141757,13.1,5.1,9.7,21.4,9.6,16.7,14087,15046,29046,633811,251029,2585
"Santa Cruz County, California: Summary level: 050, state:06> county:087",42998,38543,18140,56083,79705,32.0,8.5,16911,10833,5634,4320,5300,264550,33701,42456,3341,99.0,19551,23447,15.3,4.8,9.0,14.6,8.2,11.1,3358,3364,8485,95940,42456,366
"Shasta County, California: Summary level: 050, state:06> county:089",36596,32253,7175,45233,52439,21.0,8.5,12487,9189,7184,3921,3815,177609,31431,35975,3498,97.3,16588,20008,19.5,8.9,12.2,27.0,8.9,16.8,4215,3349,8819,71968,35975,30
"Solano County, California: Summary level: 050, state:06> county:095",67283,58426,19869,59007,77133,23.3,6.6,24020,17295,9616,9223,7129,434864,42986,65680,4272,98.8,30054,37229,15.9,5.5,8.8,20.1,7.5,14.6,7794,6813,14315,151127,65680,843
"Sonoma County, California: Summary level: 050, state:06> county:097",94943,88267,38324,58430,80409,31.5,7.9,32450,25761,15005,10761,10966,497812,45700,93399,5898,95.2,42099,52844,12.1,3.3,7.6,16.6,6.8,11.1,8974,7690,13095,188829,93399,413
"Stanislaus County, California: Summary level: 050, state:06> county:099",70823,51936,11867,40691,59514,25.8,5.2,23229,18888,12835,8095,7776,543542,73254,69453,8253,98.8,31071,39752,18.2,7.5,9.2,27.7,8.5,16.7,5444,5136,23241,173573,69453,276
"Sutter County, California: Summary level: 050, state:06> county:101",14546,10377,2184,39329,55062,23.7,4.4,3903,4004,2652,2582,1405,95258,11426,14184,1105,104.1,6314,8232,15.8,6.5,7.2,23.3,4.7,12.5,948,1132,4301,31945,14184,0
"Tulare County, California: Summary level: 050, state:06> county:107",50932,33265,7529,37964,46266,19.5,6.8,17922,12859,7788,5389,6974,457905,112524,49672,6995,100.2,23014,27918,16.2,7.3,13.0,28.9,9.0,24.1,3188,2510,31168,137576,49672,596
"Ventura County, California: Summary level: 050, state:06> county:111",127712,108982,44212,58726,82857,27.0,6.3,40065,33952,21118,14828,17749,842331,78610,126517,9083,98.2,57105,70607,14.7,7.7,11.3,23.6,9.8,18.8,11391,11697,20581,272085,126517,798
"Yolo County, California: Summary level: 050, state:06> county:113",26467,21297,10067,51759,65729,24.7,3.7,8339,7347,3956,3367,3458,211305,39114,25956,2267,94.2,11714,14753,17.0,4.2,8.7,22.1,4.5,12.8,2241,1902,8096,73495,25956,73
"Yuba County, California: Summary level: 050, state:06> county:115",8584,6544,1089,42639,63120,24.1,5.8,3351,2110,1405,909,809,75108,10080,8504,908,106.5,4491,4093,19.4,11.3,3.8,35.3,5.9,18.8,1317,867,4433,26228,8504,175
"Adams County, Colorado: Summary level: 050, state:08> county:001",51703,43965,9539,50863,66517,26.1,9.1,20369,11988,9589,5508,4249,498083,51980,50411,4784,101.7,23170,28533,16.2,7.1,8.1,22.7,6.9,13.9,5527,4789,13747,165730,50411,141
"Arapahoe County, Colorado: Summary level: 050, state:08> county:005",81197,75061,35338,57519,75357,28.8,7.5,29279,21925,12990,7764,9239,635583,48321,79197,5295,98.3,35967,45230,12.0,4.7,8.0,17.4,5.6,12.0,8855,6814,14974,240774,79197,1131
"Boulder County, Colorado: Summary level: 050, state:08> county:013",44138,42361,26145,63897,80834,35.3,6.1,16025,11431,7183,4127,5372,310539,41741,43139,2664,101.1,20187,23951,13.6,3.4,4.5,14.3,2.8,10.2,3028,4049,7930,128497,43139,153
"Broomfield County, Colorado: Summary level: 050, state:08> county:014",8827,8271,3647,53641,90939,23.1,8.7,2592,2737,1549,871,1078,68050,3175,8707,306,100.1,3595,5232,23.0,6.1,8.1,17.4,7.1,14.4,1214,766,752,27665,8707,189
"Denver County, Colorado: Summary level: 050, state:08> county:031",81875,69742,34460,41084,65224,24.9,8.5,30020,20072,11770,9160,10853,692739,84458,80680,9127,100.3,35642,46233,14.8,6.3,9.8,23.2,9.1,15.8,7455,6101,23997,296938,80680,1152
"Douglas County, Colorado: Summary level: 050, state:08> county:035",38346,37079,18847,66513,111482,35.9,6.3,14368,11376,5250,3601,3751,334328,11809,38180,1135,99.2,17773,20573,13.1,3.0,6.5,12.4,4.8,9.3,4777,2799,1941,119151,38180,121
"El Paso County, Colorado: Summary level: 050, state:08> county:041",86964,78611,33278,52074,65370,24.5,7.2,31530,22229,13030,10371,9804,679623,72814,85754,5466,102.2,38823,48141,17.5,3.9,7.2,22.6,7.4,13.0,14805,9460,24085,258158,85754,124
"Jefferson County, Colorado: Summary level: 050, state:08> county:059",91969,86441,39226,57671,80616,27.7,7.7,30567,25369,16030,9277,10726,565168,42776,90228,4250,99.9,41580,50389,13.7,5.2,6.3,15.6,4.4,9.5,10493,9150,10295,231651,90228,247
"Larimer County, Colorado: Summary level: 050, state:08> county:069",52023,49833,22649,49950,69102,24.0,7.8,18332,13655,9097,4570,6369,333649,38094,51253,3583,100.0,23848,28175,14.9,5.9,6.4,16.1,4.4,9.5,5962,5374,8267,134709,51253,31
"Mesa County, Colorado: Summary level: 050, state:08> county:077",28772,26165,7442,40135,52742,22.5,3.7,10507,6617,4219,3724,3705,147030,23753,28271,2412,98.5,12822,15950,23.1,6.4,8.1,19.9,7.6,14.4,3340,3038,6587,61763,28271,94
"Pueblo County, Colorado: Summary level: 050, state:08> county:101",29928,26509,6952,35999,43148,22.3,6.2,11130,6397,5497,3949,2955,162192,29405,28810,2852,96.7,13666,16262,22.2,6.8,9.3,27.8,9.5,14.6,4167,2746,12290,65098,28810,63
"Weld County, Colorado: Summary level: 050, state:08> county:123",35963,30752,8331,43844,68884,31.6,9.7,13100,9664,6510,3477,3212,296521,26754,35319,3613,101.2,16600,19363,17.2,7.1,8.2,19.9,5.7,11.7,3935,2858,8336,104611,35319,191
"Fairfield County, Connecticut: Summary level: 050, state:09> county:001",147513,126063,58096,58692,91198,37.0,10.5,44056,36933,24603,17349,24572,932655,82000,142377,11218,95.0,63602,83911,9.5,4.0,6.0,17.7,6.3,12.8,9734,12661,28006,336433,142377,2309
"Hartford County, Connecticut: Summary level: 050, state:09> county:003",150280,126942,45967,47983,70429,28.4,6.9,46171,37565,24857,18909,22778,873965,96174,145625,12643,94.5,63928,86352,11.4,5.5,8.7,19.8,7.6,14.9,10942,11235,50999,347565,145625,648
"Litchfield County, Connecticut: Summary level: 050, state:09> county:005",36671,32862,13580,61667,78436,33.6,10.0,12520,8822,5065,3931,6333,179596,12004,35633,1479,98.3,16716,19955,11.8,2.9,7.3,17.8,7.5,12.5,3593,4147,5681,73709,35633,102
"Middlesex County, Connecticut: Summary level: 050, state:09> county:007",32134,29214,10966,54977,79646,30.0,7.7,10267,8308,4641,4062,4856,158081,10632,30763,1693,94.7,14243,17891,13.2,3.7,4.9,15.5,6.1,10.4,2995,3188,5872,67227,30763,170
"New Haven County, Connecticut: Summary level: 050, state:09> county:009",145577,124871,40449,50313,66863,28.2,7.1,47768,34903,22874,17409,22623,834225,89489,139486,8504,93.4,62211,83366,12.1,5.1,7.8,20.8,7.3,15.0,9348,13030,51470,324837,139486,650
"New London County, Connecticut: Summary level: 050, state:09> county:011",47190,41058,14191,54266,71987,30.3,9.3,14689,12387,8306,6309,5499,256641,20920,45662,2863,100.5,21586,25604,12.7,4.5,8.0,18.9,5.7,12.4,4707,5200,11183,107229,45662,69
"Tolland County, Connecticut: Summary level: 050, state:09> county:013",22540,20552,7996,56728,72117,24.2,5.8,7746,5547,4772,1921,2554,136260,9851,21807,926,99.9,10309,12231,12.4,3.1,3.9,13.2,2.5,6.7,2231,2618,3929,55939,21807,0
"Windham County, Connecticut: Summary level: 050, state:09> county:015",19189,16366,4831,43406,63573,24.5,4.9,6003,5393,2267,2404,3122,111161,13058,18133,1717,95.8,8590,10599,18.2,4.4,4.9,17.9,4.4,9.4,2439,2252,6332,43823,18133,95
"Kent County, Delaware: Summary level: 050, state:10> county:001",29031,25521,7269,56231,57608,25.2,7.9,9864,7507,6413,2454,2793,171408,23651,28250,2386,93.6,12839,16192,11.9,5.8,9.4,19.4,6.1,9.2,4124,2523,10512,63807,28250,83
"New Castle County, Delaware: Summary level: 050, state:10> county:003",84360,75993,24185,48589,66647,25.0,5.8,28528,21285,15050,9081,10416,541646,76519,82060,8165,93.7,36551,47809,11.1,4.1,7.3,16.7,5.8,12.1,7817,6648,17537,206101,82060,1459
"Sussex County, Delaware: Summary level: 050, state:10> county:005",59826,52027,18657,55131,61985,22.5,8.6,20227,16947,10038,6919,5695,221893,26816,58821,3807,94.0,27624,32202,10.5,4.8,5.2,18.2,6.5,10.6,6705,5339,9115,88029,58821,60
"District of Columbia, District of Columbia: Summary level: 050, state:11> county:001",83992,69155,36661,59086,82372,34.8,16.2,27253,20936,15965,8847,10991,660642,109920,81484,11559,90.2,34201,49791,9.2,9.6,11.1,27.8,10.3,17.7,5035,7271,37115,281475,81484,490
"Alachua County, Florida: Summary level: 050, state:12> county:001",36330,32376,12398,40509,44676,20.3,2.8,12586,9189,5590,4224,4741,254070,55440,35712,4241,93.2,15868,20462,14.3,7.2,9.7,20.4,6.7,13.2,4716,2979,10008,97714,35712,642
"Bay County, Florida: Summary level: 050, state:12> county:005",30861,26821,7837,41970,52415,21.0,5.5,9954,8214,4407,3931,4355,180707,26973,30085,2477,98.6,14024,16837,18.1,8.9,11.7,27.9,9.8,14.2,5046,3499,9053,70600,30085,0
"Brevard County, Florida: Summary level: 050, state:12> county:009",136479,120257,36540,40534,52540,19.8,3.1,40550,33610,23702,18881,19736,582362,71912,134439,10378,95.2,62279,74200,15.3,7.5,9.0,21.7,6.4,13.0,17011,16551,22379,228385,134439,836
"Broward County, Florida: Summary level: 050, state:12> county:011",314319,260613,87653,39489,56842,28.5,7.5,98240,78029,51168,40360,46522,1917954,250511,310140,41597,95.2,137970,176349,11.9,6.6,9.0,22.2,8.5,14.4,16554,20116,86176,685559,310140,7260
"Charlotte County, Florida: Summary level: 050, state:12> county:015",71704,66341,18409,46928,52070,14.9,4.7,20870,17295,14404,9350,9785,178129,18028,70642,5321,95.2,34217,37487,18.3,3.5,7.1,22.3,8.1,12.9,7160,10062,6804,76056,70642,0
"Citrus County, Florida: Summary level: 050, state:12> county:017",52993,46871,9930,39173,43548,12.2,2.3,15913,13291,11317,5465,7007,142931,19487,52069,3656,93.8,25220,27773,20.7,6.9,8.7,20.7,6.3,11.9,6574,6463,6504,61290,52069,0
"Clay County, Florida: Summary level: 050, state:12> county:019",33116,29588,7989,49237,65247,20.2,8.8,13225,8388,6301,3308,1894,210394,22911,32666,2072,96.6,14912,18204,11.6,3.2,7.2,25.9,10.7,13.7,5798,3764,7564,73136,32666,360
"Collier County, Florida: Summary level: 050, state:12> county:021",117292,107491,51877,65185,66048,21.6,6.0,27697,31796,25570,16277,15952,368662,44446,116845,6210,95.8,55905,61387,12.8,5.5,5.1,14.9,4.3,8.1,6787,15216,10749,144354,116845,1064
"Columbia County, Florida: Summary level: 050, state:12> county:023",13234,11625,2507,36434,40811,14.1,0.9,3078,4682,2672,1622,1180,65127,8192,12842,1523,108.7,6212,7022,22.1,11.4,13.2,28.3,14.0,21.1,1382,1367,3931,24335,12842,54
"Duval County, Florida: Summary level: 050, state:12> county:031",128429,111019,35293,38318,52062,23.2,5.3,43789,35120,20643,14773,14104,917415,138164,125100,15037,93.8,54883,73546,13.1,7.8,9.2,24.4,7.3,14.4,16614,10850,55603,359607,125100,1742
"Escambia County, Florida: Summary level: 050, state:12> county:033",51066,45197,13378,44384,48631,18.1,3.5,16956,13455,10227,5796,4632,296410,46980,49409,4025,97.8,22740,28326,14.2,4.5,8.4,24.1,5.8,13.1,9057,5822,18467,122406,49409,317
"Flagler County, Florida: Summary level: 050, state:12> county:035",32526,29521,9345,47963,49652,13.6,6.5,10544,8311,7442,4057,2172,109314,15503,32353,1669,93.0,15684,16842,10.1,4.2,3.5,10.2,1.8,7.1,3655,3900,4116,42370,32353,0
"Hernando County, Florida: Summary level: 050, state:12> county:053",51580,45438,9507,36173,44892,12.7,2.4,15455,13303,10257,6174,6391,184469,25508,51049,5455,90.7,23659,27921,18.2,7.5,9.3,23.4,6.3,15.1,5799,5479,9888,74110,51049,90
"Highlands County, Florida: Summary level: 050, state:12> county:055",35750,30800,7047,37652,35543,11.2,5.6,8889,8146,9849,3668,5198,101552,20536,35146,2614,89.2,16740,19010,16.2,5.1,9.8,23.8,4.3,12.3,2529,4974,6816,42948,35146,51
"Hillsborough County, Florida: Summary level: 050, state:12> county:057",197156,170114,54798,41600,54731,22.0,5.4,68282,50172,34305,21846,22551,1386942,215713,194126,22951,95.3,87151,110005,12.1,6.4,8.8,22.7,8.0,13.3,18780,16400,72385,521609,194126,3745
"Indian River County, Florida: Summary level: 050, state:12> county:061",49017,45062,16081,46145,49177,18.9,6.3,12433,13845,9252,5855,7632,153120,13247,48584,3795,90.6,22483,26534,15.6,5.3,6.9,14.7,5.4,13.3,4182,6693,5203,58044,48584,82
"Lake County, Florida: Summary level: 050, state:12> county:069",91737,81856,20689,44080,51383,21.2,7.1,25093,25448,18031,12670,10495,341574,44491,90791,6693,95.1,42302,49435,15.7,6.5,10.0,18.7,4.8,12.6,9941,11184,16030,136255,90791,232
"Lee County, Florida: Summary level: 050, state:12> county:071",207191,187160,66779,49360,53928,20.6,5.8,57227,57803,44711,24905,22545,730723,85034,204703,14747,95.9,98492,108699,12.3,3.4,6.6,16.4,6.5,10.5,19868,19867,24813,266266,204703,1664
"Leon County, Florida: Summary level: 050, state:12> county:073",37169,34615,17295,54882,51642,27.9,5.6,13697,9583,5258,4366,4265,277973,50723,36501,1503,89.9,16468,20701,13.7,8.5,9.3,20.2,7.0,11.4,4750,3147,11484,115193,36501,59
"Manatee County, Florida: Summary level: 050, state:12> county:081",104404,96734,36065,46775,55268,20.9,6.2,29563,27662,19861,12895,14423,381406,38971,103120,6627,93.2,48358,56046,15.4,4.6,6.0,16.2,3.9,8.9,10565,11670,13117,144329,103120,216
"Marion County, Florida: Summary level: 050, state:12> county:083",101230,87998,23676,39836,43910,17.5,5.0,26800,28057,22326,15046,9001,344056,55512,100041,7856,92.2,46647,54583,14.6,6.8,8.2,20.9,7.1,12.3,11001,11794,20654,140620,100041,388
"Martin County, Florida: Summary level: 050, state:12> county:085",48368,44966,15229,46069,54681,23.1,10.4,12856,11091,10410,6936,7075,157053,16588,47579,2805,97.2,22155,26213,16.0,5.4,9.4,16.8,8.2,12.1,3341,5218,4403,62496,47579,92
"Miami-Dade County, Florida: Summary level: 050, state:12> county:086",438963,292899,101764,30590,49930,25.1,5.3,133160,102851,80170,60959,61823,2714753,451290,430931,85919,94.3,182310,256653,8.5,6.7,13.0,23.2,10.7,16.9,11252,8150,223879,872495,430931,10373
"Monroe County, Florida: Summary level: 050, state:12> county:087",16750,14922,6035,53491,65747,32.5,7.9,5464,5017,2814,1660,1795,75598,9008,16609,2147,106.7,8597,8153,8.1,2.4,5.0,16.0,3.4,7.4,2546,1704,1757,31285,16609,149
"Nassau County, Florida: Summary level: 050, state:12> county:089",17832,16007,6319,58784,71489,13.1,7.9,5632,5762,3424,1946,1068,81369,7067,17596,1145,93.8,8557,9275,10.5,3.2,6.9,21.7,4.9,7.8,2531,1528,3514,31837,17596,0
"Okaloosa County, Florida: Summary level: 050, state:12> county:091",32078,29741,11736,56552,61866,23.9,4.9,10380,8152,4159,4558,4829,196544,21985,31546,2257,105.1,15168,16910,20.7,7.6,10.8,31.1,6.7,16.0,6360,4800,7106,79011,31546,176
"Orange County, Florida: Summary level: 050, state:12> county:095",157962,128688,44945,42022,54107,24.0,6.2,57025,38878,25011,18123,18925,1316802,202505,155020,18951,96.5,69159,88803,12.1,8.4,10.9,22.1,6.8,14.6,12772,10148,69897,460602,155020,3173
"Osceola County, Florida: Summary level: 050, state:12> county:097",45692,32548,7827,42161,49762,21.4,4.7,15484,13292,7875,4752,4289,349896,49237,44914,3842,97.2,20165,25527,18.3,9.3,11.5,29.5,10.6,15.5,4365,3022,22426,102385,44914,2148
"Palm Beach County, Florida: Summary level: 050, state:12> county:099",346533,310772,132417,49007,60057,27.4,6.5,92711,77223,69473,47645,59481,1451150,169571,341631,31004,94.2,153247,193286,13.8,5.4,7.1,18.8,7.5,12.3,18334,39419,54206,547824,341631,6492
"Pasco County, Florida: Summary level: 050, state:12> county:101",118497,103808,23344,38636,51347,16.6,5.8,34585,31275,24509,14246,13882,517491,67689,116735,10462,94.7,53862,64635,14.7,6.3,6.0,20.2,5.0,9.4,13589,12674,27401,207993,116735,1661
"Pinellas County, Florida: Summary level: 050, state:12> county:103",235182,213538,70421,39608,51512,21.7,5.7,71855,55744,44549,28375,34659,956815,114513,230092,21076,92.2,104429,130753,14.1,5.4,7.8,20.7,6.9,12.7,22630,24383,40846,405807,230092,1190
"Polk County, Florida: Summary level: 050, state:12> county:105",138292,115260,24404,40255,48475,19.2,5.0,43212,35097,28123,18096,13764,672674,107586,136346,14014,96.3,63434,74858,13.3,7.0,7.5,20.6,6.5,13.3,15056,13686,35870,233058,136346,556
"Putnam County, Florida: Summary level: 050, state:12> county:107",16460,13501,2793,25097,33790,19.4,3.0,4606,4755,2501,2672,1926,71683,19840,16217,2219,99.8,7877,8583,16.0,8.7,9.2,24.5,11.4,16.7,2975,2119,6089,29444,16217,141
"St. Johns County, Florida: Summary level: 050, state:12> county:109",47430,42752,19948,60135,73836,21.0,6.8,16559,12648,9282,4582,4359,241231,24981,46911,2385,94.7,22073,25357,12.6,4.4,6.7,15.8,5.8,11.0,5559,5174,5935,87096,46911,162
"St. Lucie County, Florida: Summary level: 050, state:12> county:111",74323,62757,19326,41588,50062,18.2,4.2,21117,20162,15907,9268,7869,310703,36963,73651,6752,95.3,34209,40114,14.4,5.6,7.4,22.2,8.1,10.8,8340,7404,14120,114043,73651,414
"Santa Rosa County, Florida: Summary level: 050, state:12> county:113",27079,24626,6855,49026,66059,21.1,4.5,8703,7809,6244,2403,1920,167876,16757,26598,1284,104.8,12780,14299,15.3,5.9,9.7,27.8,7.4,14.7,5193,2908,5226,62216,26598,0
"Sarasota County, Florida: Summary level: 050, state:12> county:115",151945,140194,56160,51280,58400,19.3,6.7,41328,36305,29348,20552,24412,413427,36327,149254,10392,91.1,69287,82658,14.0,3.5,6.3,15.8,5.8,10.9,12449,19472,11410,184614,149254,865
"Seminole County, Florida: Summary level: 050, state:12> county:117",70396,64550,25608,39406,64049,22.5,6.6,24780,17403,10407,7004,10802,457684,52459,69261,10014,92.8,30634,39762,11.1,6.2,6.3,19.5,6.9,11.5,5936,5095,13501,176017,69261,407
"Sumter County, Florida: Summary level: 050, state:12> county:119",70903,66565,27560,53468,54057,-999999999.0,-999999999.0,20013,22472,14123,6953,7342,116064,9438,70491,3429,99.2,34047,36856,13.3,5.2,4.9,13.1,4.2,6.6,9245,8748,2681,55097,70491,0
"Volusia County, Florida: Summary level: 050, state:12> county:127",129850,114631,28853,38560,46901,16.9,6.5,37578,35893,25923,15126,15330,527753,79847,127261,10651,95.4,59079,70771,17.0,7.4,6.9,22.9,6.8,13.6,15845,14803,28918,217632,127261,998
"Walton County, Florida: Summary level: 050, state:12> county:131",13711,12456,4942,39787,51620,20.3,7.8,4039,4675,2748,1150,1099,66079,12654,13450,617,100.9,6379,7332,18.7,7.9,8.6,21.9,7.0,9.5,1638,1438,3952,29463,13450,0
"Barrow County, Georgia: Summary level: 050, state:13> county:013",9115,6818,1446,36442,59994,22.6,13.2,2929,2518,1740,1211,717,78676,10297,8987,718,92.3,3601,5514,16.0,6.6,10.2,30.2,13.4,14.5,1204,386,3768,26893,8987,75
"Bartow County, Georgia: Summary level: 050, state:13> county:015",14825,11205,2415,30543,54218,27.4,3.4,5004,4098,3067,1052,1604,103558,14054,14517,1682,97.6,6207,8618,13.2,5.4,6.7,26.3,10.0,14.8,1942,548,4428,38765,14517,206
"Bibb County, Georgia: Summary level: 050, state:13> county:021",22947,18537,5106,36105,37444,20.9,5.6,7603,5750,3640,2382,3572,146882,36666,22204,3492,87.8,9410,13537,12.4,10.2,14.9,34.2,8.4,19.5,2424,1926,10076,56272,22204,292
"Bulloch County, Georgia: Summary level: 050, state:13> county:031",8332,6808,2132,36935,42138,27.3,1.4,2587,2195,1842,660,1048,66962,18161,8099,1016,95.1,3703,4629,24.0,13.1,18.7,32.1,13.7,19.1,1118,395,4598,27802,8099,0
"Carroll County, Georgia: Summary level: 050, state:13> county:045",14854,11678,2839,39365,50100,19.1,1.5,4923,4154,2449,2194,1134,114291,20527,14636,1582,91.9,6247,8607,15.6,11.5,12.2,29.9,8.0,22.0,1527,976,5952,42897,14636,0
"Catoosa County, Georgia: Summary level: 050, state:13> county:047",11151,9732,2625,31156,53231,-999999999.0,-999999999.0,3970,2568,2801,1103,709,65924,6205,11027,959,89.6,4758,6393,12.3,4.6,4.4,24.5,8.0,9.5,892,949,2374,25153,11027,0
"Chatham County, Georgia: Summary level: 050, state:13> county:051",41934,35654,15057,44530,55352,23.6,8.0,14471,10830,6692,4651,5290,278384,43291,40686,3314,91.8,18268,23666,16.3,7.3,9.6,25.2,7.4,12.9,3835,3586,14385,107754,40686,55
"Cherokee County, Georgia: Summary level: 050, state:13> county:057",32056,28651,8612,51574,76368,31.8,3.8,12811,8577,6170,2353,2145,245782,19455,31775,2279,96.3,14103,17953,13.6,7.4,8.6,20.9,4.9,10.6,3335,2723,2960,89510,31775,0
"Clarke County, Georgia: Summary level: 050, state:13> county:059",13444,11550,5221,38733,39825,36.2,3.7,5010,3217,2411,1307,1499,116592,31482,13046,1550,91.8,5444,8000,12.5,4.5,8.7,23.8,10.3,14.8,1316,583,5001,48257,13046,0
