,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_014E,S1903_C02_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_011E,S2701_C04_011E
"Hidalgo County, Texas: Summary level: 050, state:48> county:215",93760,46070,13829,26532,36176,16.6,4.2,3.6,2.7,2.1,1.4,1.3,840303,264099,91984,18021,95.7,10.1,12.0,22.3,14.2,16.9,34.5,19.6,24.5,4968,4868,69905,234716,91984,3214
"Hunt County, Texas: Summary level: 050, state:48> county:231",13959,11305,2743,42500,53962,31.9,11.0,5.7,3.4,3.0,1.7,1.4,89509,15098,13470,715,97.7,13.6,16.7,13.0,8.3,17.3,33.5,14.2,21.4,1792,1250,3803,31377,13470,0
"Jefferson County, Texas: Summary level: 050, state:48> county:245",34902,26827,7760,36888,45390,23.2,7.8,4.5,3.2,2.5,1.8,1.8,237168,48241,33036,3717,105.4,11.7,15.8,16.6,11.9,8.9,35.5,8.3,16.2,4221,2625,12600,95801,33036,631
"Johnson County, Texas: Summary level: 050, state:48> county:251",22916,18799,4709,46352,59895,26.9,5.2,5.2,3.4,2.5,1.5,1.5,160014,17098,22695,1391,99.3,12.7,15.4,15.2,4.5,9.2,24.5,6.1,18.5,1845,1800,5858,54048,22695,155
"Kaufman County, Texas: Summary level: 050, state:48> county:257",14089,11451,2786,45862,62033,21.5,6.3,4.4,3.0,1.7,2.0,0.8,116386,14678,13639,1289,98.4,11.1,12.7,16.2,8.4,9.7,27.7,12.8,16.3,1535,1246,3855,36696,13639,310
"Midland County, Texas: Summary level: 050, state:48> county:329",16676,13227,4359,41153,65349,36.2,3.1,2.9,2.3,2.0,1.6,1.5,159851,13225,16051,1586,100.1,8.8,11.8,17.8,12.6,7.8,24.8,7.2,16.2,1750,1364,4263,56178,16051,0
"Liberty County, Texas: Summary level: 050, state:48> county:291",10640,7856,1022,30006,42877,23.2,0.9,4.5,4.0,1.9,1.3,1.3,73465,10822,10427,594,103.1,12.1,14.0,23.3,13.9,9.3,39.5,8.7,15.6,1460,898,4859,26204,10427,217
"Lubbock County, Texas: Summary level: 050, state:48> county:303",36519,28072,9649,49445,49136,30.0,12.2,3.8,2.8,2.3,1.4,1.6,290613,56791,35168,2406,96.8,10.6,13.4,15.3,11.0,9.4,30.0,8.0,15.3,3081,3478,15971,111975,35168,314
"McLennan County, Texas: Summary level: 050, state:48> county:309",34492,27913,6949,39414,46860,27.6,8.3,5.0,3.0,2.6,1.8,1.5,238441,44677,33074,2770,94.9,12.3,15.4,20.7,8.0,9.2,26.1,8.2,14.6,3666,2906,10057,87163,33074,154
"Montgomery County, Texas: Summary level: 050, state:48> county:339",70543,60860,22889,48731,71123,25.9,4.0,5.1,3.1,1.9,1.3,1.3,551552,63175,69283,5406,98.7,11.7,13.6,15.2,6.5,7.5,22.2,6.2,13.2,8251,5113,14283,193637,69283,230
"Nacogdoches County, Texas: Summary level: 050, state:48> county:347",8812,7362,2603,35752,35562,25.6,0.0,3.3,4.7,2.9,0.5,2.0,60283,16910,8458,882,90.6,12.0,14.6,25.8,6.8,10.2,37.3,7.5,15.8,1096,592,3836,23080,8458,88
"Nueces County, Texas: Summary level: 050, state:48> county:355",49902,37088,10221,40374,54318,26.0,7.9,4.5,3.6,2.5,1.8,1.5,352062,50456,48917,5470,97.6,12.4,15.2,15.7,5.2,10.0,26.1,6.7,14.1,6472,4457,20121,129254,48917,167
"Orange County, Texas: Summary level: 050, state:48> county:361",13074,10988,1760,45880,53480,18.1,2.4,4.5,4.4,3.2,2.0,1.2,83821,10662,12743,741,97.2,13.9,16.8,17.6,7.0,11.1,30.0,8.4,10.6,1374,1499,4499,32538,12743,0
"Parker County, Texas: Summary level: 050, state:48> county:367",20070,16723,2499,46842,66548,19.0,5.1,4.5,5.5,2.4,1.7,1.5,127849,11619,19482,1341,99.8,14.7,16.3,21.3,7.8,13.2,24.3,11.6,14.5,3132,2122,3680,44098,19482,0
"Potter County, Texas: Summary level: 050, state:48> county:375",14777,11081,2947,39210,42305,23.6,1.8,4.5,2.4,3.0,1.0,1.3,113562,25458,13905,2702,106.8,10.1,14.5,20.4,10.3,11.7,27.9,8.5,18.2,813,1251,7724,42179,13905,19
"Randall County, Texas: Summary level: 050, state:48> county:381",18407,16379,6084,50963,67015,40.7,8.6,5.2,3.0,2.5,1.4,1.8,129257,11370,18352,804,96.9,12.5,15.2,17.6,8.5,10.6,23.8,7.4,13.2,1586,1370,3269,49728,18352,100
"Rockwall County, Texas: Summary level: 050, state:48> county:397",11670,10778,4584,51477,95731,35.5,6.7,4.2,2.7,3.1,0.8,1.6,93266,3646,11394,77,94.8,11.2,13.5,15.6,4.9,11.5,23.3,8.5,14.5,1309,740,1329,31620,11394,62
"San Patricio County, Texas: Summary level: 050, state:48> county:409",9930,6635,1865,33858,53348,27.4,7.4,5.5,3.3,2.6,1.9,1.4,66872,9592,9584,839,102.5,13.5,15.9,16.7,11.3,12.0,30.9,9.1,18.6,1293,829,3189,23761,9584,0
"Smith County, Texas: Summary level: 050, state:48> county:423",35846,31330,10561,44910,52572,19.9,4.5,5.0,3.9,2.7,2.0,2.3,220744,35747,34855,3877,92.6,14.7,17.1,16.0,7.1,10.5,19.9,6.5,12.5,3589,3305,8123,75792,34855,255
"Tarrant County, Texas: Summary level: 050, state:48> county:439",217656,182426,63734,49887,61534,27.5,7.1,4.0,2.6,1.8,1.3,1.1,1992012,272364,211685,18728,95.6,9.6,11.9,15.7,6.5,9.1,23.7,7.9,15.0,23432,17417,79957,696887,211685,5238
"Taylor County, Texas: Summary level: 050, state:48> county:441",19505,16509,4734,39653,48803,29.6,7.6,4.8,3.2,2.4,2.4,1.6,130428,23270,18812,2352,96.7,12.4,16.1,16.7,7.8,9.5,29.3,12.1,20.2,2578,1744,6751,48607,18812,156
"Tom Green County, Texas: Summary level: 050, state:48> county:451",17813,14672,5086,42134,48696,26.6,9.4,4.9,3.7,2.2,2.2,2.1,112663,13387,17319,1558,97.3,13.7,16.4,17.4,3.0,7.1,22.7,6.7,11.7,2442,2406,4856,43497,17319,0
"Travis County, Texas: Summary level: 050, state:48> county:453",108427,94755,47679,56714,70158,29.9,6.7,3.5,2.3,1.5,0.8,0.9,1175370,144605,106103,8326,101.7,8.0,10.1,12.6,5.6,9.7,21.5,8.2,14.3,11702,7857,32283,457810,106103,1885
"Victoria County, Texas: Summary level: 050, state:48> county:469",14488,11679,2671,46147,53778,28.6,4.7,5.6,3.6,2.5,2.0,1.9,91272,12549,13966,1146,94.9,13.8,17.4,12.6,7.1,11.9,30.0,11.5,18.4,1422,1283,4199,32249,13966,117
"Walker County, Texas: Summary level: 050, state:48> county:471",8087,7164,2679,49411,42662,17.9,1.4,3.8,3.0,1.8,1.2,1.5,54426,11540,7293,69,143.1,9.5,13.9,10.4,4.1,5.5,17.0,7.1,7.3,655,915,937,21209,7293,0
"Webb County, Texas: Summary level: 050, state:48> county:479",24561,11445,3622,23082,35659,20.5,4.6,2.7,2.7,1.5,1.1,1.1,267800,88321,24123,6087,94.2,8.0,10.0,21.3,14.0,16.9,34.8,22.2,27.4,1511,874,19847,73483,24123,636
"Wichita County, Texas: Summary level: 050, state:48> county:485",18802,15218,4834,41474,44769,35.2,6.4,4.8,3.0,2.2,1.7,2.6,115726,19269,17281,2019,106.8,11.8,16.9,21.8,5.4,7.7,30.3,8.1,13.7,1754,1864,7622,49486,17281,0
"Williamson County, Texas: Summary level: 050, state:48> county:491",63023,57311,22373,55115,81818,25.8,5.6,4.6,2.9,1.8,1.3,1.4,523001,29441,62223,3070,96.7,10.5,13.3,14.1,6.6,9.0,21.6,9.1,13.7,7929,5164,8284,173125,62223,444
"Cache County, Utah: Summary level: 050, state:49> county:005",11107,10416,4577,57549,58003,27.9,4.0,3.2,1.9,1.1,1.4,1.5,120282,15452,10998,681,98.1,8.5,9.6,15.2,11.6,16.0,18.3,6.5,10.5,919,1516,2818,37151,10998,117
"Davis County, Utah: Summary level: 050, state:49> county:011",32128,30350,11850,62307,76905,27.4,7.8,3.4,2.2,1.6,1.1,1.1,339477,19800,32088,1700,102.4,8.7,10.1,16.0,3.9,7.0,17.1,4.7,10.0,3587,3118,6364,103665,32088,158
"Salt Lake County, Utah: Summary level: 050, state:49> county:035",113795,102714,36568,47814,68665,30.5,7.0,3.6,2.5,1.7,1.2,1.1,1107530,100511,112296,7547,100.7,9.1,11.2,14.1,5.5,8.5,20.5,6.2,14.9,10655,8692,24950,366239,112296,1496
"Utah County, Utah: Summary level: 050, state:49> county:049",43953,41698,16667,56255,69799,25.4,5.4,2.6,1.8,1.2,1.0,0.8,577259,66456,43491,2431,102.6,6.6,8.2,16.4,4.7,8.5,18.4,6.0,12.1,3273,4451,11296,157803,43491,33
"Washington County, Utah: Summary level: 050, state:49> county:053",32687,31424,10449,44651,55056,21.9,3.4,6.7,4.5,4.1,2.6,2.5,158612,21104,32439,1850,99.4,19.7,21.1,14.7,6.9,8.8,21.5,6.5,11.7,3844,3143,2959,51774,32439,118
"Weber County, Utah: Summary level: 050, state:49> county:057",28077,24720,5666,48960,63158,21.9,4.9,3.7,3.1,1.9,1.2,1.4,244936,26247,27777,2748,101.6,10.4,12.3,14.1,9.0,7.1,23.1,5.0,13.2,3094,2904,7077,79501,27777,284
"Chittenden County, Vermont: Summary level: 050, state:50> county:007",22482,21035,9675,50445,68843,29.6,5.4,4.6,3.7,2.5,1.3,1.8,151667,15818,21778,1564,97.5,12.1,15.7,10.4,2.5,3.8,19.0,4.6,8.7,2533,1564,5966,64867,21778,0
"Albemarle County, Virginia: Summary level: 050, state:51> county:003",18444,16556,8958,49156,71975,31.9,2.0,5.4,3.9,3.1,2.2,2.7,100116,10006,17850,767,91.2,16.0,18.4,13.3,7.4,5.0,16.3,6.0,9.8,1601,1642,843,40318,17850,0
"Arlington County, Virginia: Summary level: 050, state:51> county:013",22112,20097,13252,89619,110388,34.6,12.4,3.8,2.2,1.2,1.0,1.4,227212,18298,21422,2472,99.9,8.3,10.9,9.7,6.0,4.9,11.7,4.5,8.2,2355,1361,3346,103479,21422,507
"Augusta County, Virginia: Summary level: 050, state:51> county:015",14818,11971,3625,46580,55342,21.8,1.6,6.3,5.4,3.6,2.5,1.9,71508,6714,14548,1191,100.0,18.7,20.8,7.4,5.5,7.5,19.1,4.8,11.5,1907,1489,1773,29664,14548,0
"Bedford County, Virginia: Summary level: 050, state:51> county:019",16174,13874,3517,39422,56479,22.0,7.2,7.3,5.5,3.2,2.7,2.1,77596,7653,15945,1378,99.3,19.4,22.1,14.2,3.4,5.3,21.9,7.2,10.7,2176,1853,1937,29566,15945,46
"Chesterfield County, Virginia: Summary level: 050, state:51> county:041",47772,42715,17179,53224,76059,30.9,8.2,6.1,3.1,2.2,1.4,1.2,335542,23030,47449,2910,93.3,12.8,15.3,10.9,4.2,5.5,17.3,5.7,8.8,5413,4007,7468,122221,47449,47
"Fairfax County, Virginia: Summary level: 050, state:51> county:059",141507,127585,78031,95856,115717,35.5,7.4,4.6,3.1,1.8,1.4,1.5,1127062,66681,139757,9156,98.3,11.5,13.4,9.7,5.0,5.9,15.5,5.6,11.8,14538,12791,14486,395164,139757,2682
"Fauquier County, Virginia: Summary level: 050, state:51> county:061",10944,10048,4431,73073,94347,28.0,11.9,5.5,4.2,2.9,1.9,1.5,68737,3069,10717,535,99.1,15.2,16.5,14.5,2.2,7.0,14.4,4.7,5.8,1842,1317,1200,24777,10717,0
"Frederick County, Virginia: Summary level: 050, state:51> county:069",13577,11917,4186,56700,69827,29.4,5.1,5.5,4.0,2.5,1.8,2.4,82234,3717,13455,731,98.1,14.8,17.4,15.1,4.3,4.1,17.7,7.8,15.4,1315,1450,797,30760,13455,0
"Hanover County, Virginia: Summary level: 050, state:51> county:085",17379,14533,5091,51397,83135,25.7,5.0,6.7,3.5,2.3,2.1,2.2,102647,6064,17147,577,98.1,14.9,18.3,10.3,3.9,3.4,14.1,3.1,10.1,2481,2128,1580,37931,17147,71
"Henrico County, Virginia: Summary level: 050, state:51> county:087",48320,42857,15937,52126,66337,32.0,10.6,4.8,3.8,2.4,1.4,2.4,323582,29593,46966,3151,88.9,12.7,16.7,14.7,8.0,10.1,21.4,8.7,15.8,5357,4004,7611,127930,46966,864
"James City County, Virginia: Summary level: 050, state:51> county:095",18858,17873,9266,80845,83455,-999999999.0,-999999999.0,7.0,7.4,4.4,3.8,2.7,73306,3758,18432,476,88.0,24.2,26.4,14.5,5.2,8.3,22.5,9.1,14.8,2692,2498,795,28480,18432,137
"Loudoun County, Virginia: Summary level: 050, state:51> county:107",33671,30437,16326,87194,134464,37.9,8.5,3.0,2.4,1.6,0.8,1.0,384206,13850,33370,1928,98.6,7.8,9.7,10.8,4.7,4.6,15.2,5.2,9.7,3337,2472,3115,124916,33370,782
"Montgomery County, Virginia: Summary level: 050, state:51> county:121",11187,9894,3761,68279,55706,24.3,5.8,3.9,2.8,2.6,1.1,1.0,89399,19715,11029,524,107.1,9.9,12.9,13.2,3.6,7.6,22.8,4.8,13.0,1396,944,1760,36128,11029,161
"Prince William County, Virginia: Summary level: 050, state:51> county:153",41411,36266,14140,72681,97986,24.8,3.8,3.8,2.2,1.4,1.0,0.7,448160,36462,41016,3052,99.1,8.2,10.0,9.2,5.3,7.9,21.8,7.3,13.2,5118,3970,8696,139792,41016,1306
"Roanoke County, Virginia: Summary level: 050, state:51> county:161",19505,16333,5340,44054,60454,32.1,7.3,6.8,4.7,4.4,2.4,2.5,91774,7242,18717,679,92.1,18.7,22.7,11.6,5.7,3.9,16.0,4.1,9.5,1585,1724,2039,38541,18717,155
"Rockingham County, Virginia: Summary level: 050, state:51> county:165",14903,12230,3707,42385,57755,26.3,6.9,5.5,4.9,3.5,2.8,2.0,77420,7805,14698,1176,95.3,17.3,20.0,8.0,4.0,7.8,21.0,8.7,16.2,1604,1132,1944,31186,14698,141
"Spotsylvania County, Virginia: Summary level: 050, state:51> county:177",17475,14849,5227,62516,81146,22.1,4.8,5.2,3.4,1.9,1.4,1.3,130852,9409,17204,914,98.1,11.8,14.6,17.8,6.6,12.4,22.6,12.3,17.7,2635,1634,2385,44169,17204,0
"Stafford County, Virginia: Summary level: 050, state:51> county:179",14266,12490,4139,73499,97484,24.2,3.5,3.7,2.7,1.6,1.0,0.9,139711,7905,14086,294,101.8,8.8,10.9,14.7,7.6,6.8,20.0,8.9,16.1,2258,1659,2420,47017,14086,0
"York County, Virginia: Summary level: 050, state:51> county:199",10284,9002,4060,60716,89418,17.6,11.6,4.9,4.1,2.4,2.0,1.7,66704,2623,10188,284,90.7,14.0,16.2,8.7,2.2,4.6,23.2,6.6,9.8,1699,1058,978,23797,10188,0
"Alexandria city, Virginia: Summary level: 050, state:51> county:510",15708,14313,8863,77010,87920,46.6,10.6,4.2,2.3,1.2,1.2,1.2,154399,19256,15160,2048,91.8,9.0,11.0,13.1,4.0,10.5,16.1,5.6,12.7,2136,1350,3477,69875,15160,939
"Chesapeake city, Virginia: Summary level: 050, state:51> county:550",29717,24867,6789,54862,72928,27.8,5.8,4.4,3.3,2.4,1.0,1.4,231402,18606,29121,1584,95.3,10.8,14.1,11.4,3.8,8.8,23.4,7.8,16.1,3849,2499,6607,83364,29121,24
"Hampton city, Virginia: Summary level: 050, state:51> county:650",19295,16066,3732,39174,50435,16.2,4.8,4.9,3.3,2.3,2.1,1.7,130659,22696,19163,2072,90.0,12.4,15.9,10.6,6.4,7.2,32.0,12.0,14.1,2532,1996,7029,54181,19163,43
"Lynchburg city, Virginia: Summary level: 050, state:51> county:680",11493,8960,3123,34105,41264,22.5,9.9,3.9,3.5,2.0,2.1,2.8,69636,10175,10640,1005,81.1,12.9,15.5,8.8,6.6,10.4,21.1,7.2,16.5,1240,1015,4169,27545,10640,0
"Newport News city, Virginia: Summary level: 050, state:51> county:700",22217,18676,5703,41120,50524,25.0,6.6,4.6,2.6,2.4,1.2,1.4,171629,23008,21675,1555,95.4,10.0,14.4,10.3,5.5,6.3,25.5,9.2,12.8,3354,1952,8025,67628,21675,100
"Norfolk city, Virginia: Summary level: 050, state:51> county:710",25283,19343,6245,45580,46467,28.0,7.3,3.8,2.3,1.5,1.3,1.4,219577,43790,24702,2289,108.8,8.3,12.5,12.0,8.0,13.3,24.5,11.8,17.6,3666,2843,13724,87910,24702,86
"Portsmouth city, Virginia: Summary level: 050, state:51> county:740",13382,10639,3207,47182,48516,20.0,2.8,4.8,3.2,2.5,1.5,2.1,91222,15487,13105,983,92.0,11.9,16.0,14.5,6.8,13.5,27.5,12.8,19.5,1480,1287,6504,36615,13105,95
"Richmond city, Virginia: Summary level: 050, state:51> county:760",26583,20294,7464,36813,42373,27.1,7.0,4.0,3.2,1.8,1.3,1.7,212912,56983,25900,3261,90.9,10.4,13.3,12.2,8.9,9.7,26.6,11.0,19.0,2865,2060,16266,91704,25900,251
"Roanoke city, Virginia: Summary level: 050, state:51> county:770",15190,11416,2692,29749,37044,23.0,4.4,5.0,3.7,2.1,2.2,2.2,97651,23965,14425,2895,90.5,13.0,17.3,13.4,10.0,9.6,30.2,13.6,21.5,1529,1638,6874,42213,14425,0
"Suffolk city, Virginia: Summary level: 050, state:51> county:800",12220,10353,2443,55048,66669,21.3,5.2,5.1,3.3,2.9,1.0,1.4,88863,10024,12046,423,95.5,12.6,14.7,9.5,6.4,11.3,26.7,11.8,17.4,1809,1233,3945,33377,12046,0
"Virginia Beach city, Virginia: Summary level: 050, state:51> county:810",59590,54774,19971,65471,71117,31.7,6.9,4.7,3.1,2.1,1.7,1.5,441559,34792,58570,2997,96.6,11.5,14.8,10.7,5.5,6.1,20.4,6.6,12.4,9056,7004,10128,168061,58570,307
"Benton County, Washington: Summary level: 050, state:53> county:005",27415,23734,7895,47072,62508,20.0,3.5,4.9,3.5,2.6,1.6,1.5,191799,18867,27148,2246,98.5,13.2,15.1,14.6,5.8,12.6,28.5,6.7,15.8,2929,2500,8817,70434,27148,73
"Chelan County, Washington: Summary level: 050, state:53> county:007",14083,12073,2966,39077,52080,-999999999.0,-999999999.0,5.2,5.1,3.6,1.6,3.0,75241,6174,13839,1005,99.9,16.7,20.2,11.7,5.3,6.5,22.5,2.7,12.0,2325,1465,2311,28353,13839,0
"Clallam County, Washington: Summary level: 050, state:53> county:009",20902,19142,5771,43494,48587,17.3,4.5,9.6,7.0,4.5,3.9,3.0,73226,11565,20558,1823,96.2,26.9,29.1,20.4,4.7,6.6,19.0,7.0,11.3,3571,2572,4104,31837,20558,0
"Clark County, Washington: Summary level: 050, state:53> county:011",68546,62750,18440,52469,69062,20.2,5.7,5.3,3.8,2.5,1.4,1.6,462673,40514,67644,4768,97.6,13.6,15.8,15.1,5.3,8.0,19.6,7.0,11.7,9333,6406,23133,169997,67644,285
"Cowlitz County, Washington: Summary level: 050, state:53> county:015",20032,16536,4157,38564,50637,17.1,7.1,6.6,4.9,3.0,2.8,1.7,102921,17297,19541,2385,94.4,18.1,20.0,24.5,5.5,12.9,27.3,6.3,15.9,3258,2630,9109,40170,19541,0
"Island County, Washington: Summary level: 050, state:53> county:029",19588,18462,8317,56814,64813,19.3,7.0,8.3,6.3,4.8,2.4,1.9,80747,8590,19346,455,106.4,22.2,25.3,13.7,4.5,8.0,17.7,6.7,10.9,2811,2266,3208,33365,19346,65
"Franklin County, Washington: Summary level: 050, state:53> county:021",7206,6010,1520,42908,57670,29.0,4.7,2.6,2.3,1.0,1.1,0.9,87697,14024,7025,716,106.7,7.1,8.9,19.3,5.9,9.7,27.9,2.7,19.2,866,551,5122,25903,7025,149
"Grant County, Washington: Summary level: 050, state:53> county:025",12636,9747,2736,40585,48335,23.8,7.1,4.8,3.5,2.1,1.1,1.9,92867,15671,12434,1109,101.1,13.3,13.7,25.8,12.8,7.6,25.4,7.4,16.6,1600,1422,6041,28351,12434,249
"Grays Harbor County, Washington: Summary level: 050, state:53> county:027",14431,12813,1957,39368,49623,18.4,4.8,6.4,6.1,3.1,1.8,2.8,68531,8630,14015,849,111.3,18.5,22.0,18.7,4.7,7.4,22.9,5.5,10.7,2385,1554,5232,27330,14015,118
"King County, Washington: Summary level: 050, state:53> county:033",273132,245728,116153,52508,86095,30.8,5.9,4.5,3.1,1.9,1.4,1.7,2121364,196355,267516,21136,100.1,11.3,14.2,13.4,5.7,9.5,20.5,8.6,14.9,25791,22605,81029,861154,267516,3058
"Kitsap County, Washington: Summary level: 050, state:53> county:035",44548,41467,14949,53297,69171,22.0,4.1,6.0,4.7,2.9,1.7,1.6,257823,25833,43888,2363,102.8,15.2,18.5,18.8,5.3,12.0,25.9,6.6,14.8,7583,4902,10739,101995,43888,198
"Lewis County, Washington: Summary level: 050, state:53> county:041",16527,14258,2741,39926,45523,13.4,1.4,7.4,5.6,3.8,1.8,2.8,75632,10097,16219,942,102.4,20.7,22.2,21.3,7.8,11.7,25.4,7.0,14.8,2713,1784,5775,29509,16219,0
"Burleigh County, North Dakota: Summary level: 050, state:38> county:015",14054,12360,3595,41558,64558,31.8,4.3,4.6,3.7,2.5,1.3,2.8,90186,6523,13456,951,97.7,13.1,16.6,18.0,7.7,7.5,19.6,8.7,13.6,1536,1403,1540,39075,13456,91
"Cass County, North Dakota: Summary level: 050, state:38> county:017",19440,17140,4743,47507,59240,34.3,5.6,3.2,3.1,2.0,1.3,1.6,170513,19764,18941,1287,107.7,9.6,12.7,19.3,4.6,5.6,26.2,4.2,12.5,1522,1628,6080,76206,18941,64
"Grand Forks County, North Dakota: Summary level: 050, state:38> county:035",8490,7630,2326,41588,50008,28.6,9.6,3.6,2.9,1.9,1.9,1.6,66478,10730,8051,724,106.6,10.2,13.8,14.0,4.8,7.5,20.5,6.4,10.6,1219,889,2492,30045,8051,0
"Ward County, North Dakota: Summary level: 050, state:38> county:101",8321,7511,1976,43960,62573,26.4,6.5,4.5,1.8,3.2,0.8,1.5,67905,5647,7939,277,112.6,9.6,14.4,21.7,6.1,2.8,14.9,5.3,10.4,1020,590,1695,27803,7939,0
"Allen County, Ohio: Summary level: 050, state:39> county:003",17171,14300,2519,41326,47592,22.2,6.4,5.1,4.0,3.1,1.9,2.4,99245,14916,16476,1373,98.4,14.7,18.3,16.7,8.4,7.2,21.2,9.1,14.4,1124,1843,6433,39982,16476,26
"Ashtabula County, Ohio: Summary level: 050, state:39> county:007",18253,16111,2934,32441,42965,20.8,2.6,5.8,4.8,4.1,2.1,1.8,95092,17613,17263,1357,102.8,16.6,20.6,19.8,7.3,12.0,23.0,8.7,17.3,2173,1802,7032,38728,17263,0
"Athens County, Ohio: Summary level: 050, state:39> county:009",7622,6341,1702,34446,36193,22.9,4.0,4.1,2.9,1.8,1.2,1.5,56229,16283,7465,1396,97.6,10.1,12.9,20.1,7.1,10.3,24.6,8.4,10.5,574,367,4309,21732,7465,0
"Belmont County, Ohio: Summary level: 050, state:39> county:013",13599,11608,2108,30515,48220,25.2,5.9,7.3,3.6,3.4,2.7,2.7,64382,10051,12632,1255,105.4,17.2,22.6,15.2,5.7,5.9,16.5,5.0,9.7,1469,1321,3839,27240,12632,31
"Butler County, Ohio: Summary level: 050, state:39> county:017",52803,44778,13007,44349,63273,23.6,6.5,4.8,3.5,2.5,1.6,1.5,365103,45591,50514,3231,96.7,12.4,15.5,13.9,6.5,5.9,21.3,7.2,10.9,6694,3478,14584,137314,50514,85
"Clark County, Ohio: Summary level: 050, state:39> county:023",25247,21872,4117,37481,46811,25.5,6.8,6.2,4.3,3.4,2.4,2.5,131522,20474,23815,2428,91.8,17.3,20.0,17.3,8.0,7.8,25.8,7.8,15.0,3189,2911,10013,54548,23815,0
"Clermont County, Ohio: Summary level: 050, state:39> county:025",30702,25256,7437,42805,60661,30.4,7.7,5.6,3.7,2.4,1.7,1.8,201198,22135,29986,2692,97.9,14.0,16.2,14.6,7.2,6.9,19.0,5.4,12.9,3886,2555,7874,77925,29986,104
"Columbiana County, Ohio: Summary level: 050, state:39> county:029",19839,16623,2607,36409,47864,23.5,5.7,6.3,4.6,3.6,2.2,2.4,99637,18398,19281,1736,103.4,16.8,21.5,17.7,8.2,9.6,22.1,7.3,15.7,2328,1918,5797,41469,19281,0
"Cuyahoga County, Ohio: Summary level: 050, state:39> county:035",214591,183178,54273,36075,46601,25.4,5.7,5.4,4.0,2.9,2.2,2.8,1223032,221528,205419,21458,91.0,15.0,19.2,12.4,7.1,8.2,23.5,8.8,15.9,18552,18835,99918,534355,205419,1159
"Delaware County, Ohio: Summary level: 050, state:39> county:041",24341,22553,8860,58674,101693,25.5,5.8,3.9,3.8,2.3,1.5,1.0,193858,9934,24202,1162,98.6,11.1,13.7,9.9,2.7,5.2,15.2,7.6,12.3,2825,1557,2791,68617,24202,230
"Erie County, Ohio: Summary level: 050, state:39> county:043",16197,13629,3084,43301,48949,26.9,2.3,7.1,5.7,3.4,2.9,2.4,73914,8844,15593,752,95.5,19.9,23.2,11.3,3.9,2.8,17.4,5.3,9.4,2035,1403,4845,30682,15593,0
"Fairfield County, Ohio: Summary level: 050, state:39> county:045",22907,19926,4445,48059,65316,22.6,10.2,5.5,3.3,2.9,1.8,1.5,149461,14992,22276,1132,99.8,13.4,16.6,12.1,4.9,7.2,23.3,7.7,15.1,3297,2388,7655,55614,22276,148
"Franklin County, Ohio: Summary level: 050, state:39> county:049",143379,122504,44442,43303,56055,27.0,8.7,4.3,2.6,1.7,1.3,1.4,1232457,205259,139791,12614,95.5,9.8,12.8,14.5,6.0,9.2,23.6,8.4,13.6,13214,13749,65427,502932,139791,513
"Geauga County, Ohio: Summary level: 050, state:39> county:055",17899,15299,4837,45526,76384,38.1,6.5,7.2,4.0,3.9,2.1,1.9,93295,4260,17235,595,97.4,17.4,20.6,15.4,5.0,7.4,15.4,6.4,11.5,1685,1671,1786,35519,17235,554
"Greene County, Ohio: Summary level: 050, state:39> county:057",26807,24701,8386,53032,62018,24.4,2.8,5.9,3.7,2.8,2.0,2.0,156460,20151,26231,972,95.3,14.8,17.7,12.8,4.9,6.5,18.7,5.7,10.1,3718,3030,5510,63908,26231,48
"Hamilton County, Ohio: Summary level: 050, state:39> county:061",118579,101754,36492,40687,53229,29.8,8.8,5.1,3.1,2.5,1.7,2.2,791246,125214,113887,9050,93.1,12.8,16.4,13.1,7.4,7.6,23.8,9.1,16.4,10885,9513,44599,335907,113887,283
"Hancock County, Ohio: Summary level: 050, state:39> county:063",12565,11382,2600,37062,52810,29.5,1.3,5.6,3.7,3.3,2.1,1.9,72966,7457,12012,580,96.5,14.8,18.3,13.2,4.4,4.2,19.0,8.6,16.7,1189,859,2405,31693,12012,0
"Jefferson County, Ohio: Summary level: 050, state:39> county:081",13296,11044,1749,29783,44257,18.9,5.8,6.8,4.3,4.0,2.3,2.6,64550,9614,12766,1396,94.3,17.9,21.9,16.5,12.1,8.3,33.3,14.5,21.6,1560,1006,5158,26971,12766,16
"Lake County, Ohio: Summary level: 050, state:39> county:085",42644,37165,8558,40493,61870,26.7,8.0,6.1,4.3,3.2,2.5,2.6,224744,18962,41386,2041,94.0,16.4,20.8,14.4,6.0,6.5,19.3,6.4,12.5,5121,3557,7764,96325,41386,183
