,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_014E,S1903_C02_001E,S2301_C03_007E,S2301_C03_008E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_005E,S1701_C02_005E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_019E,S1810_C03_020E,S1810_C03_021E,S1810_C03_022E,S1810_C03_023E,S1810_C03_024E,S2101_C02_012E,S2101_C02_013E,S2201_C02_001E,S2201_C01_001E,S2701_C01_004E,S2701_C02_004E
"Clark County, Washington: Summary level: 050, state:53> county:011",58264,90.3,25.8,43501,57588,19.4,3.4,5.0,3.1,1.9,1.5,1.6,440292,54766,57747,3581,98.5,12.0,14.2,17.3,4.6,11.0,23.8,10.2,15.8,26.3,17.4,23714,158778,57747,268
"Cowlitz County, Washington: Summary level: 050, state:53> county:015",18106,88.5,14.6,34763,48417,20.0,1.6,5.6,4.8,2.9,2.2,2.3,100113,14491,17650,883,94.9,17.8,17.8,23.5,5.2,9.2,20.4,6.9,14.4,26.9,24.5,7727,38483,17650,23
"Franklin County, Washington: Summary level: 050, state:53> county:021",7632,71.5,13.8,38222,56631,21.8,2.5,3.3,1.7,2.2,1.0,0.6,84161,14351,7437,800,107.0,8.7,8.9,16.2,1.9,4.5,6.7,4.0,11.8,26.3,20.3,5398,24434,7437,1045
"Grant County, Washington: Summary level: 050, state:53> county:025",11328,70.9,17.1,32704,46728,15.8,7.7,2.8,4.3,2.6,1.3,1.3,91102,16997,11065,1420,101.7,11.9,12.8,20.2,4.1,7.8,21.4,6.5,13.8,29.2,15.2,5871,29888,11065,134
"Grays Harbor County, Washington: Summary level: 050, state:53> county:027",13031,84.7,15.7,30828,41315,11.9,3.4,6.7,4.2,2.9,2.5,2.1,67745,12286,12624,1025,104.5,16.2,20.5,21.5,8.1,11.3,21.3,7.1,12.0,30.8,22.8,5391,26815,12624,7
"Island County, Washington: Summary level: 050, state:53> county:029",16844,92.8,37.7,46216,51893,27.4,9.7,7.3,5.5,3.5,2.6,2.6,75978,8622,16637,514,97.8,20.3,22.4,21.7,5.4,6.6,16.8,5.6,8.1,22.0,18.4,3071,32990,16637,0
"King County, Washington: Summary level: 050, state:53> county:033",243517,89.7,39.0,47342,71834,27.1,5.1,4.1,2.7,1.8,1.5,1.8,2016073,250725,237673,22478,99.7,10.5,13.3,15.0,6.8,10.5,21.0,8.0,16.2,24.2,22.0,90960,819434,237673,2987
"Kitsap County, Washington: Summary level: 050, state:53> county:035",38321,92.0,32.6,50666,62672,25.8,6.4,5.3,3.9,2.4,1.8,1.7,245971,27727,37474,2280,102.1,13.7,16.5,17.2,6.4,9.8,22.4,10.7,15.1,20.0,11.8,12487,97854,37474,136
"Lewis County, Washington: Summary level: 050, state:53> county:041",14418,84.9,10.0,38250,40601,11.8,7.5,5.6,5.9,3.0,2.3,2.4,74031,14387,14108,776,98.0,17.6,20.7,21.6,7.7,8.1,26.6,8.6,14.0,26.3,28.0,5619,29040,14108,219
"Pierce County, Washington: Summary level: 050, state:53> county:053",100571,89.0,27.1,42819,57660,22.4,2.8,4.2,3.0,2.2,1.3,1.5,802110,112430,97932,7425,98.8,11.0,13.6,17.6,7.9,10.4,24.1,9.2,16.4,19.3,13.9,48819,302287,97932,345
"Skagit County, Washington: Summary level: 050, state:53> county:057",21753,87.0,26.6,39446,52448,17.5,4.9,7.3,3.1,2.6,2.9,2.4,116391,20682,21350,1959,98.0,17.0,19.6,19.7,5.5,9.3,21.3,8.2,12.3,30.1,24.4,7504,45234,21350,69
"Snohomish County, Washington: Summary level: 050, state:53> county:061",87226,86.6,27.7,42063,67394,27.0,6.3,4.1,2.9,1.9,1.3,1.5,737318,83172,85210,7374,100.3,10.3,13.1,16.4,6.6,10.5,23.9,10.1,16.6,22.6,16.3,36131,270616,85210,308
"Spokane County, Washington: Summary level: 050, state:53> county:063",68253,89.9,26.9,37729,47576,21.2,6.2,4.8,3.3,2.2,2.1,1.8,463594,79438,67083,4577,98.2,12.7,15.8,19.8,6.5,10.6,23.7,8.5,16.1,25.1,19.1,35212,186456,67083,362
"Thurston County, Washington: Summary level: 050, state:53> county:067",38236,88.4,32.6,44932,59785,17.6,0.6,5.1,3.6,2.4,1.9,1.6,257962,33003,37441,2148,95.1,13.5,15.6,18.4,5.4,10.9,24.6,9.0,15.4,20.6,13.0,12956,99815,37441,0
"Whatcom County, Washington: Summary level: 050, state:53> county:073",30392,89.2,35.2,39432,50186,25.2,5.1,5.4,3.2,2.7,1.8,1.7,200426,34135,29899,2799,97.1,13.5,15.9,17.6,7.1,6.2,20.0,6.7,10.2,26.9,20.1,14117,78330,29899,221
"Yakima County, Washington: Summary level: 050, state:53> county:077",30907,75.0,20.3,35723,41917,25.0,7.0,3.9,3.1,2.1,1.6,1.7,243340,50581,29855,2769,100.6,11.5,13.5,18.6,7.7,8.1,25.6,8.1,15.5,27.4,25.2,21018,79742,29855,456
"Berkeley County, West Virginia: Summary level: 050, state:54> county:003",13684,81.0,16.1,35771,55134,24.9,3.5,5.0,2.6,2.1,1.5,1.4,106676,14642,13509,1132,96.5,12.0,13.1,13.9,9.5,9.0,25.5,11.4,17.8,13.9,16.6,5040,41281,13509,0
"Cabell County, West Virginia: Summary level: 050, state:54> county:011",16463,80.0,24.5,35209,39019,22.6,3.6,5.4,3.6,3.7,2.1,2.3,92835,23383,15776,1741,95.8,14.9,18.9,12.1,7.2,9.5,33.1,10.9,20.4,21.2,23.0,8051,40095,15776,48
"Harrison County, West Virginia: Summary level: 050, state:54> county:033",11905,85.0,12.4,34732,41698,21.7,6.4,5.7,4.0,3.1,1.8,2.6,67130,10539,11427,584,96.5,15.0,19.5,17.2,7.8,5.8,27.2,6.9,15.7,28.1,23.0,3592,27136,11427,133
"Kanawha County, West Virginia: Summary level: 050, state:54> county:039",33690,82.1,21.9,37264,46325,25.2,5.2,6.2,3.5,2.7,2.9,2.3,187694,27709,32713,1886,91.6,15.5,19.6,20.1,9.6,12.4,28.0,9.8,19.4,23.3,19.3,12810,82199,32713,170
"Brown County, Wisconsin: Summary level: 050, state:55> county:009",31631,86.1,19.8,32728,51160,22.4,3.9,3.6,3.2,1.9,1.6,2.1,247672,30968,30866,3099,102.3,10.9,14.0,13.9,4.3,5.5,21.1,5.9,11.6,22.0,26.4,13327,99703,30866,0
"Monongalia County, West Virginia: Summary level: 050, state:54> county:061",10708,84.2,27.5,39589,49534,27.0,10.1,3.2,2.7,2.1,1.2,1.3,95059,19837,10394,719,104.2,9.2,11.8,15.4,6.3,9.2,24.5,10.2,16.7,18.6,21.4,2180,37766,10394,0
"Raleigh County, West Virginia: Summary level: 050, state:54> county:081",13615,72.8,10.5,34076,40178,24.8,2.6,5.0,4.5,3.5,1.8,2.5,74760,15708,13251,1284,100.6,15.1,19.4,14.8,11.8,13.5,28.8,10.8,18.6,21.8,26.8,6531,30875,13251,105
"Wood County, West Virginia: Summary level: 050, state:54> county:107",15913,85.4,11.1,30113,41408,17.5,5.7,6.8,3.6,3.6,2.0,2.5,85366,15710,15610,1768,93.9,16.4,20.2,17.8,7.3,13.7,24.4,9.2,18.3,26.6,19.9,5383,36202,15610,0
"Centre County, Pennsylvania: Summary level: 050, state:42> county:027",19399,88.8,32.3,44452,53207,17.0,6.6,4.0,2.9,3.0,1.1,1.5,139046,27490,18660,1771,106.8,11.2,13.9,14.6,6.7,5.2,19.6,6.8,11.6,28.9,25.8,3654,56729,18660,0
"Chester County, Pennsylvania: Summary level: 050, state:42> county:029",71957,88.7,35.3,51797,83633,33.9,7.8,4.8,3.2,2.3,1.7,2.3,496725,34685,69557,2747,97.1,12.6,15.6,12.6,3.0,6.1,15.1,4.4,10.4,26.3,27.5,9422,186430,69557,412
"Clearfield County, Pennsylvania: Summary level: 050, state:42> county:033",15131,81.4,11.0,28949,39236,13.1,2.3,5.6,4.4,3.3,2.8,2.6,75815,12459,14649,1260,107.1,15.9,21.5,19.6,6.4,8.8,24.4,6.0,17.3,21.9,29.5,5172,30922,14649,119
"Columbia County, Pennsylvania: Summary level: 050, state:42> county:037",11350,80.6,11.5,28518,46530,22.7,5.8,5.9,3.4,2.5,2.2,2.9,62829,11753,10852,1326,91.6,15.4,18.4,14.3,4.1,10.0,25.6,8.6,15.0,28.3,25.4,2989,26432,10852,0
"Crawford County, Pennsylvania: Summary level: 050, state:42> county:039",15444,83.5,14.7,32060,44575,19.9,7.7,5.4,4.6,3.2,2.5,1.9,83293,11567,15198,1454,95.2,16.6,18.7,15.4,6.9,5.6,17.0,7.1,14.1,31.6,23.2,5109,33971,15198,51
"Cumberland County, Pennsylvania: Summary level: 050, state:42> county:041",39967,85.5,25.6,45254,60088,20.8,6.9,5.0,3.9,3.2,2.0,2.4,227278,19308,38324,1556,95.9,14.4,18.7,16.3,4.9,9.3,21.6,7.2,14.9,27.0,21.2,6926,96667,38324,223
"Dauphin County, Pennsylvania: Summary level: 050, state:42> county:043",39267,85.2,20.5,42079,53816,28.0,6.5,4.6,3.3,2.8,2.0,1.8,266139,37629,38080,2354,93.8,12.6,16.3,11.0,4.7,8.1,21.4,7.2,13.5,19.9,23.0,12865,110215,38080,173
"Delaware County, Pennsylvania: Summary level: 050, state:42> county:045",83323,86.9,25.6,40004,64822,31.0,6.2,4.7,3.0,2.7,1.9,2.6,540434,58285,80383,7972,92.4,12.6,16.8,12.2,4.8,8.3,20.3,6.8,15.3,22.9,32.9,22344,199685,80383,479
"Erie County, Pennsylvania: Summary level: 050, state:42> county:049",42828,84.8,17.6,31720,44292,23.6,6.0,4.5,3.7,3.0,1.8,2.2,267946,49005,41520,3634,96.9,13.4,17.1,16.0,6.9,8.0,22.8,7.0,14.3,22.6,26.1,18662,110733,41520,168
"Fayette County, Pennsylvania: Summary level: 050, state:42> county:051",25531,75.0,11.9,27948,38903,12.7,5.0,6.3,3.7,3.2,2.3,3.4,131062,25278,24781,2422,95.9,16.3,21.4,15.5,6.3,10.8,25.8,8.0,17.3,28.0,28.9,10396,52557,24781,0
"Franklin County, Pennsylvania: Summary level: 050, state:42> county:055",26895,81.6,15.4,41518,54303,27.9,8.5,5.8,3.7,3.2,2.1,2.9,148856,19211,26306,1654,97.0,16.1,19.2,13.6,3.6,4.9,14.5,5.2,7.9,20.0,20.5,6228,59145,26306,331
"Indiana County, Pennsylvania: Summary level: 050, state:42> county:063",14626,84.1,14.3,29244,45266,20.0,5.0,4.6,4.2,3.7,2.0,2.1,81823,11510,14143,866,101.8,14.5,18.9,15.8,5.9,5.8,17.8,3.5,13.8,27.6,23.2,4112,33516,14143,37
"Lackawanna County, Pennsylvania: Summary level: 050, state:42> county:069",39391,85.4,16.2,28894,45295,24.7,4.8,5.3,4.3,3.1,2.7,3.0,205101,30542,37548,4355,93.1,15.9,20.8,13.1,5.6,7.5,24.6,8.6,18.5,25.8,30.4,11512,83709,37548,208
"Lancaster County, Pennsylvania: Summary level: 050, state:42> county:071",85428,76.3,22.2,37543,56922,30.3,6.8,5.0,3.3,2.9,2.4,2.4,514196,53694,80479,6405,94.8,14.7,17.5,13.5,4.4,7.1,16.4,5.6,11.8,24.7,30.7,18030,194493,80479,2970
"Lawrence County, Pennsylvania: Summary level: 050, state:42> county:073",17589,78.4,10.6,31105,43425,22.9,5.4,5.5,4.4,2.8,3.0,4.0,87040,11142,16891,1221,93.4,17.0,22.2,13.5,6.7,7.3,18.4,7.8,12.8,25.3,25.4,6658,36354,16891,33
"Lebanon County, Pennsylvania: Summary level: 050, state:42> county:075",24553,76.8,13.9,36594,55973,23.8,6.4,5.6,3.9,3.1,2.6,3.0,131958,14367,23299,1657,95.5,16.3,19.8,12.7,5.2,6.2,17.4,7.9,10.8,19.2,28.3,5952,51901,23299,123
"Lehigh County, Pennsylvania: Summary level: 050, state:42> county:077",55597,78.7,20.2,36697,54244,25.5,5.9,4.6,3.5,2.6,2.3,2.6,345896,51060,52640,3167,95.3,13.8,17.5,16.3,7.7,9.7,20.4,6.2,12.7,29.2,30.3,16810,133602,52640,316
"Luzerne County, Pennsylvania: Summary level: 050, state:42> county:079",60178,83.4,15.5,30071,45190,25.3,5.8,5.5,4.3,3.5,2.9,2.6,307853,50551,57460,5105,97.2,16.0,21.6,14.5,6.2,6.3,21.4,7.0,14.4,24.2,30.5,21235,128597,57460,209
"Lycoming County, Pennsylvania: Summary level: 050, state:42> county:081",20032,80.2,13.0,30690,47373,22.2,2.9,4.9,4.2,3.4,2.6,2.1,110934,14991,19004,1674,98.3,15.0,19.3,16.2,7.4,8.1,24.3,8.6,16.7,20.7,25.0,5464,44961,19004,72
"Mercer County, Pennsylvania: Summary level: 050, state:42> county:085",22481,83.9,18.0,36257,44222,27.7,4.5,6.0,3.9,3.0,2.9,3.6,107553,14070,21196,1161,98.6,16.7,22.3,17.1,7.0,6.8,21.5,6.4,13.6,25.0,33.9,6520,45590,21196,101
"Monroe County, Pennsylvania: Summary level: 050, state:42> county:089",24200,79.2,16.1,40927,55536,23.4,3.6,4.5,4.0,2.4,1.8,1.8,164528,17845,23723,875,99.8,13.2,15.7,20.5,9.4,11.2,26.8,6.5,13.2,30.3,22.9,6101,58496,23723,261
"Montgomery County, Pennsylvania: Summary level: 050, state:42> county:091",130617,88.2,32.7,46565,76919,34.7,8.0,4.8,3.5,2.8,2.1,2.9,790802,53926,124528,9303,94.5,14.0,18.0,12.8,4.9,7.1,18.7,5.8,13.8,25.3,34.4,16445,305815,124528,576
"Northampton County, Pennsylvania: Summary level: 050, state:42> county:095",50514,78.9,20.6,38365,60482,24.4,5.3,5.0,3.7,3.0,2.1,3.0,289337,28780,48499,3502,96.0,15.0,18.7,12.6,6.1,9.3,22.4,8.9,17.2,25.5,28.4,12028,112096,48499,85
"Northumberland County, Pennsylvania: Summary level: 050, state:42> county:097",18222,78.1,8.9,28631,41011,23.7,5.2,5.5,4.7,3.5,2.8,2.9,90176,12744,17208,1098,102.5,16.5,22.3,16.4,5.0,6.0,24.2,8.7,17.1,21.6,20.2,4644,39428,17208,0
"Philadelphia County, Pennsylvania: Summary level: 050, state:42> county:101",192819,69.6,15.1,25959,36836,19.9,5.3,3.8,2.9,2.2,1.7,1.9,1510294,396963,185846,32813,89.7,10.3,14.3,13.4,9.1,12.2,29.2,11.0,21.7,19.7,26.9,137019,582528,185846,1981
"Schuylkill County, Pennsylvania: Summary level: 050, state:42> county:107",27448,80.6,12.0,29135,41114,24.3,5.5,5.2,4.4,3.7,2.4,2.9,139648,18562,26217,2298,104.7,15.7,21.8,18.9,5.8,6.1,25.5,7.2,16.2,27.9,27.2,8038,58467,26217,35
"Somerset County, Pennsylvania: Summary level: 050, state:42> county:111",15419,81.8,13.6,30475,43429,19.3,8.7,5.9,4.5,3.7,3.2,2.9,71619,8347,14464,1572,105.8,17.5,23.0,16.6,5.0,7.6,16.5,7.2,12.7,29.4,29.7,3241,30066,14464,59
"Washington County, Pennsylvania: Summary level: 050, state:42> county:125",38553,82.7,14.6,34864,55124,25.3,7.3,6.3,3.6,3.2,2.4,2.9,202395,21799,37344,3093,96.0,16.3,20.6,15.6,6.4,8.0,22.3,7.8,12.3,29.8,26.3,9369,82956,37344,121
"Westmoreland County, Pennsylvania: Summary level: 050, state:42> county:129",73142,87.4,18.5,34130,51531,22.2,5.3,5.8,4.9,3.4,2.9,3.1,354447,37573,71350,3854,95.5,17.7,22.6,13.1,5.0,6.0,19.5,7.1,12.3,28.7,30.8,16372,149271,71350,177
"York County, Pennsylvania: Summary level: 050, state:42> county:133",68171,78.7,15.7,37134,57065,27.1,8.1,5.5,3.3,3.0,2.0,1.7,428323,47161,66311,4070,97.9,14.0,17.0,13.2,5.4,7.4,18.2,5.2,11.9,22.7,21.7,17635,164937,66311,186
"Kent County, Rhode Island: Summary level: 050, state:44> county:003",28577,80.0,28.5,42338,65631,31.9,2.1,6.1,3.2,1.9,2.0,4.1,163027,11165,27539,1881,94.4,14.6,19.8,19.1,10.3,8.4,22.1,7.7,17.4,24.3,28.2,8710,68798,27539,39
"Newport County, Rhode Island: Summary level: 050, state:44> county:005",15412,84.6,34.3,50698,70299,30.9,4.4,5.9,4.7,2.3,2.4,3.4,79342,7684,14969,1588,99.9,16.8,20.6,14.8,6.4,6.4,17.9,6.8,12.4,18.8,24.5,2660,34617,14969,0
"Providence County, Rhode Island: Summary level: 050, state:44> county:007",88375,68.2,18.6,30714,48159,24.2,4.7,4.0,3.2,2.2,1.9,2.8,601768,111704,83253,8732,94.8,12.0,16.1,15.6,5.7,9.3,24.2,8.8,15.6,24.7,30.9,47527,235598,83253,405
"Washington County, Rhode Island: Summary level: 050, state:44> county:009",21425,85.7,36.7,62117,70433,36.3,9.5,5.8,3.8,3.1,2.0,2.3,120522,11346,20747,567,94.9,15.7,18.1,8.3,4.1,7.5,13.1,4.3,9.6,26.7,26.9,4587,49115,20747,0
"Aiken County, South Carolina: Summary level: 050, state:45> county:003",27775,77.5,23.4,36101,42259,13.8,7.5,5.2,4.9,2.6,2.4,1.9,161216,30039,27035,2935,95.0,15.5,18.3,16.4,8.0,9.0,24.0,7.8,12.5,26.5,22.7,11882,62984,27035,36
"Anderson County, South Carolina: Summary level: 050, state:45> county:007",31975,74.7,16.2,33449,41135,15.4,5.8,5.7,4.3,3.1,1.8,1.8,188331,30570,31126,2516,94.0,14.9,18.6,19.5,6.7,10.1,24.9,8.0,15.5,25.4,20.7,12395,75087,31126,0
"Beaufort County, South Carolina: Summary level: 050, state:45> county:013",39675,96.4,51.3,65380,57122,25.9,7.1,8.5,5.8,4.5,2.2,2.1,166457,23809,39271,1610,97.7,22.0,24.2,11.5,3.3,5.2,14.6,7.1,7.6,20.6,25.8,5125,65306,39271,41
"Berkeley County, South Carolina: Summary level: 050, state:45> county:015",22595,79.8,18.5,38658,50475,19.4,2.2,5.1,2.7,1.7,1.2,1.0,190553,30290,22448,1795,99.4,10.6,12.6,15.9,9.4,11.4,26.5,12.3,18.5,21.6,8.5,8463,67998,22448,97
"Charleston County, South Carolina: Summary level: 050, state:45> county:019",52186,88.4,33.0,44780,51694,25.0,10.9,5.1,3.3,2.2,1.9,1.6,360424,62811,51247,4862,92.8,12.7,15.2,14.3,5.3,7.6,20.5,8.1,14.8,25.5,18.1,15010,148013,51247,433
"Darlington County, South Carolina: Summary level: 050, state:45> county:031",10825,70.7,18.9,25640,31674,17.0,9.4,5.1,4.7,2.9,1.8,1.5,66697,20200,10433,2634,90.2,14.4,17.3,20.6,8.9,13.3,33.0,10.9,25.9,19.8,15.2,7981,26494,10433,41
"Dorchester County, South Carolina: Summary level: 050, state:45> county:035",15819,86.8,23.7,40649,54582,20.5,8.8,3.7,2.9,1.9,1.2,1.1,142838,19614,15643,1199,96.9,10.0,11.7,18.5,7.8,9.6,26.4,11.4,16.6,15.1,12.0,7280,51992,15643,108
"Florence County, South Carolina: Summary level: 050, state:45> county:041",19765,70.3,14.9,30027,41331,20.3,4.7,5.0,3.5,2.6,1.3,1.8,134671,25893,18994,2681,89.9,12.6,15.8,14.3,9.3,7.8,25.6,8.9,18.7,21.0,27.9,9960,51056,18994,109
"Greenville County, South Carolina: Summary level: 050, state:45> county:045",65839,81.7,26.3,34478,49330,26.2,4.6,4.8,3.3,2.2,1.8,1.7,461920,76809,64273,5453,94.8,12.2,15.5,14.2,5.6,8.7,21.0,8.3,15.4,25.6,20.1,21467,176116,64273,259
"Greenwood County, South Carolina: Summary level: 050, state:45> county:047",11460,71.7,22.1,32719,34029,16.9,2.9,6.2,3.3,3.1,1.6,2.3,66478,19276,11066,1527,90.3,14.4,18.3,13.8,6.3,8.7,28.0,10.4,13.4,23.7,27.7,5050,27598,11066,0
"Horry County, South Carolina: Summary level: 050, state:45> county:051",56404,86.1,21.0,38046,42075,18.0,8.2,7.2,5.2,3.4,2.0,1.6,286181,55095,55765,3710,95.3,18.8,20.1,15.3,6.7,8.8,21.7,7.5,11.9,33.6,24.0,17296,114103,55765,72
"Lancaster County, South Carolina: Summary level: 050, state:45> county:057",14371,75.2,14.7,33711,38500,22.0,6.8,6.1,4.9,3.5,2.2,1.1,78622,16109,13991,1243,94.9,16.3,19.3,13.5,3.7,7.4,14.6,5.6,10.1,27.8,21.0,4574,28400,13991,74
"Laurens County, South Carolina: Summary level: 050, state:45> county:059",10758,72.0,12.8,31266,35406,20.1,3.3,4.7,5.0,2.2,2.5,1.9,63671,15134,9792,1006,92.8,14.6,17.8,13.0,8.9,17.7,29.1,12.3,20.1,29.1,23.8,5280,25658,9792,0
"Lexington County, South Carolina: Summary level: 050, state:45> county:063",37611,82.8,25.0,39277,53990,23.3,6.7,4.7,3.6,2.3,1.5,1.6,270307,33791,36592,2607,94.5,12.6,14.8,18.5,4.7,10.4,26.7,10.9,19.3,25.7,17.0,13445,104608,36592,392
"Oconee County, South Carolina: Summary level: 050, state:45> county:073",15659,77.6,23.3,34192,40565,14.3,10.3,6.2,6.6,3.2,3.1,1.8,74352,13110,15537,2037,98.3,20.2,21.5,14.1,4.6,9.3,16.1,5.0,14.8,42.0,29.2,4805,29866,15537,0
"Orangeburg County, South Carolina: Summary level: 050, state:45> county:075",15031,67.4,11.7,25209,31230,16.2,5.5,5.2,4.5,3.1,1.7,2.0,88163,20798,14679,2267,91.4,14.7,18.2,16.1,14.9,13.3,30.4,15.8,23.0,28.3,23.5,7289,32915,14679,168
"Pickens County, South Carolina: Summary level: 050, state:45> county:077",17772,77.9,21.1,33977,41800,18.8,5.4,4.6,4.1,2.9,1.7,1.5,112570,21406,17496,1817,98.9,13.2,16.4,20.1,9.3,12.8,24.5,11.5,20.7,29.5,19.5,5053,43767,17496,43
"Richland County, South Carolina: Summary level: 050, state:45> county:079",43262,85.6,28.8,39889,47491,26.1,7.4,3.7,2.7,2.0,1.2,1.2,367827,68386,41768,4327,94.4,9.2,12.3,14.5,6.8,9.0,21.8,8.1,13.2,18.8,14.5,20298,145321,41768,48
"Spartanburg County, South Carolina: Summary level: 050, state:45> county:083",42426,73.0,19.7,32680,42103,18.8,6.4,4.8,3.9,2.4,1.9,1.6,282556,53956,41510,5763,92.7,13.1,15.9,14.1,5.8,8.8,23.7,8.3,17.5,27.7,21.2,15645,108045,41510,296
"Sumter County, South Carolina: Summary level: 050, state:45> county:085",15234,71.7,20.3,33606,39780,20.5,2.7,5.6,2.4,2.6,1.5,1.9,105762,21047,14719,1549,93.4,12.2,15.9,16.0,12.8,17.2,36.4,13.6,21.1,17.2,11.7,7246,39739,14719,305
"York County, South Carolina: Summary level: 050, state:45> county:091",30319,82.9,22.3,34716,54439,18.5,6.8,4.6,3.1,2.1,1.2,1.7,234878,29015,29852,2563,91.8,11.7,13.5,15.5,4.5,7.4,20.5,6.9,15.4,19.1,16.4,10792,87640,29852,151
"Minnehaha County, South Dakota: Summary level: 050, state:46> county:099",21289,88.8,22.9,36659,52117,38.2,7.8,3.8,2.6,1.9,1.4,2.1,175014,18852,20393,1788,101.4,10.4,13.4,17.3,7.2,8.2,20.5,10.4,17.0,20.6,22.4,8351,70929,20393,0
"Pennington County, South Dakota: Summary level: 050, state:46> county:103",15508,87.7,31.3,44416,48906,31.5,7.7,4.1,3.9,2.8,2.1,1.9,103112,16228,14953,1300,101.0,13.1,16.2,16.2,8.5,10.9,22.0,9.4,14.6,20.0,17.9,6656,41646,14953,0
"Anderson County, Tennessee: Summary level: 050, state:47> county:001",14157,67.6,27.1,37965,40907,11.2,5.2,6.1,4.2,3.6,2.3,2.6,74094,16742,13744,885,94.4,17.2,20.2,18.5,8.0,18.7,32.8,13.2,19.2,21.9,25.0,5758,29503,13744,0
"Greene County, Tennessee: Summary level: 050, state:47> county:059",13030,70.6,10.5,30414,35981,13.5,3.6,6.1,5.4,3.1,2.4,2.1,66409,13183,12574,885,94.6,18.0,20.1,24.0,10.8,13.2,30.0,10.2,21.3,23.7,22.2,5114,27104,12574,0
"Blount County, Tennessee: Summary level: 050, state:47> county:009",22118,80.2,16.4,33730,44351,16.9,3.2,4.8,5.8,2.7,2.3,2.1,122602,19227,21635,2165,93.5,16.3,18.9,15.2,6.6,11.1,28.0,7.7,20.4,22.3,18.6,9223,49650,21635,54
"Bradley County, Tennessee: Summary level: 050, state:47> county:011",15665,72.3,15.4,30341,42722,13.6,6.3,5.5,3.7,3.2,1.8,1.2,98206,19561,15332,2341,97.7,13.5,17.3,21.8,8.8,13.2,28.0,9.1,13.4,28.3,23.2,6240,38003,15332,105
"Davidson County, Tennessee: Summary level: 050, state:47> county:037",70889,83.5,30.8,42638,47150,31.5,8.1,3.7,2.3,1.8,1.6,1.3,637715,113250,69072,5668,93.7,9.2,12.3,15.2,6.4,10.8,26.2,9.7,18.2,21.2,21.6,38394,261571,69072,1053
"DeKalb County, Alabama: Summary level: 050, state:01> county:049",11404,60.3,9.3,26077,40876,16.0,2.4,4.6,4.6,2.7,2.9,1.3,70124,11658,10964,1641,97.1,13.9,18.2,17.3,8.3,10.3,26.7,16.6,21.5,22.3,17.2,2618,22754,10964,0
"Baldwin County, Alabama: Summary level: 050, state:01> county:003",35103,90.0,35.1,42273,44874,19.4,4.3,6.6,4.1,2.9,2.2,2.2,192943,28028,34412,2065,94.3,17.0,18.9,17.0,4.2,7.1,18.8,4.4,11.4,29.0,20.0,6925,70259,34412,405
"Calhoun County, Alabama: Summary level: 050, state:01> county:015",17931,73.4,14.0,33993,36205,18.1,2.8,4.8,4.2,3.1,1.8,1.5,113722,24825,17494,1197,94.1,13.4,17.2,12.5,7.9,12.3,27.2,12.6,19.5,21.2,22.0,8578,43851,17494,0
"Cullman County, Alabama: Summary level: 050, state:01> county:043",13624,72.2,15.1,27295,39936,14.4,1.8,6.2,3.8,3.1,2.3,1.5,79720,12366,13242,1729,99.1,14.7,19.0,15.5,7.8,9.9,24.5,12.8,14.4,25.2,26.0,4027,32225,13242,0
"Elmore County, Alabama: Summary level: 050, state:01> county:051",10930,84.6,19.5,38187,50699,19.1,16.7,5.3,3.1,2.3,1.9,1.0,75017,9031,10479,544,97.4,12.7,14.3,18.2,4.4,9.9,22.2,6.3,16.1,13.0,11.6,3841,28292,10479,0
"Etowah County, Alabama: Summary level: 050, state:01> county:055",17355,73.7,14.1,27068,39459,15.5,4.1,5.5,4.2,3.0,2.1,1.9,102633,19363,17008,2381,93.9,14.8,18.5,14.2,6.8,14.9,30.2,10.1,21.3,25.8,22.7,7556,40135,17008,76
"Houston County, Alabama: Summary level: 050, state:01> county:069",16302,78.5,17.6,31797,39006,24.9,8.4,5.6,3.4,3.0,2.0,1.8,102670,18366,16200,1413,92.8,13.8,17.5,15.4,5.7,10.5,28.4,9.7,18.8,18.1,22.1,6062,40448,16200,143
"Jefferson County, Alabama: Summary level: 050, state:01> county:073",91635,85.1,22.5,34690,45013,25.5,7.0,4.5,3.0,2.6,2.0,1.7,644588,122698,88856,9599,89.8,11.9,15.7,13.3,6.7,10.8,27.3,11.3,18.0,21.4,22.0,40056,257398,88856,518
"Lauderdale County, Alabama: Summary level: 050, state:01> county:077",16641,75.1,11.2,33449,43891,11.0,8.1,5.4,4.6,3.8,1.8,2.4,90855,15089,16112,772,93.7,15.7,20.0,15.6,4.3,12.3,32.1,11.4,15.3,13.5,31.0,5244,39433,16112,89
"Lee County, Alabama: Summary level: 050, state:01> county:081",14897,84.4,35.7,42071,46068,20.1,13.6,3.6,2.8,1.7,1.0,0.8,144867,30038,14812,1362,97.4,8.9,10.8,12.0,4.2,9.4,23.1,8.9,13.2,21.1,15.1,6250,56840,14812,150
