,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C03_014E,S1903_C03_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_033E,S0101_C03_030E,S0101_C05_030E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_013E,S2701_C04_013E
"Hampton city, Virginia: Summary level: 050, state:51> county:650",20695,18415,5262,44311,55466,16.7,3.6,6901,5189,3735,2046,2824,129333,19971,20364,2628,92.2,8612,12083,16.4,6.5,15.6,28.1,9.2,22.5,2912,2023,5696,54800,20364,310
"Lauderdale County, Alabama: Summary level: 050, state:01> county:077",18419,15709,4417,43608,49014,11.8,3.7,5692,4668,3029,2868,2162,90384,11899,18064,1370,97.7,8073,10346,22.2,4.1,8.8,20.8,9.4,13.2,1700,1169,4252,38670,18064,0
"New London County, Connecticut: Summary level: 050, state:09> county:011",48314,43102,15163,53268,67197,30.6,9.8,14983,12368,9005,5843,6115,255099,25701,46454,2984,100.3,22128,26186,15.6,4.2,5.5,16.8,4.9,9.2,5948,5205,11308,108098,46454,255
"Sangamon County, Illinois: Summary level: 050, state:17> county:167",34683,31961,11576,52751,61997,26.7,6.8,12277,8097,5947,3909,4453,190831,25651,34120,2098,94.3,14867,19816,12.7,5.0,5.3,20.4,5.1,11.3,3713,2866,12001,83006,34120,86
"Jefferson County, Kentucky: Summary level: 050, state:21> county:111",124421,107889,35855,44992,55851,27.1,6.4,43549,29533,19784,15676,15879,751545,115531,120828,9726,93.5,52782,71639,12.7,5.7,9.6,24.6,8.0,16.8,11487,9808,33008,311263,120828,221
"Madison County, Kentucky: Summary level: 050, state:21> county:151",12719,9981,3877,40919,52047,18.9,8.4,4460,3290,2033,1473,1463,86301,13994,12331,1250,95.9,5656,7063,18.2,5.7,10.1,27.2,9.0,13.9,1314,990,3832,33396,12331,60
"Bossier Parish, Louisiana: Summary level: 050, state:22> county:015",17634,15501,3595,48416,55922,23.2,7.1,6427,4171,2547,2364,2125,125524,19006,17028,1084,95.5,7762,9872,12.9,5.3,4.2,22.8,7.7,11.4,2045,2039,5233,50099,17028,0
"Calvert County, Maryland: Summary level: 050, state:24> county:009",13475,11821,4073,84541,107884,24.5,5.1,4217,4130,2275,1298,1555,91250,3731,13324,443,101.0,6230,7245,14.9,2.1,8.5,13.8,7.3,12.2,1664,1272,1854,32145,13324,0
"Calhoun County, Michigan: Summary level: 050, state:26> county:025",24047,21335,4948,40536,47204,23.0,3.1,7555,5977,4008,2784,3723,130678,23557,23207,1765,96.7,10873,13174,14.9,4.6,8.2,23.6,11.0,15.9,2847,1912,6273,53914,23207,97
"Monmouth County, New Jersey: Summary level: 050, state:34> county:025",109200,100999,43830,64848,99642,31.5,8.4,34804,27920,20266,11645,14565,615667,40657,107072,6311,95.0,47681,61519,10.3,5.5,5.8,18.6,6.7,14.1,6444,7514,12493,236327,107072,280
"Mecklenburg County, North Carolina: Summary level: 050, state:37> county:119",122591,108731,42954,47101,63967,26.5,6.3,43535,32605,20274,13375,12802,1077563,126135,120585,9938,92.8,51462,71129,11.8,5.1,6.7,16.3,6.0,10.4,9803,8609,33190,418135,120585,1253
"Geauga County, Ohio: Summary level: 050, state:39> county:055",19507,17572,6678,59476,82784,26.5,9.9,6063,5030,3862,2525,2027,92689,4739,18854,746,98.8,8956,10551,11.1,4.5,3.1,13.3,4.1,5.4,1306,2188,1105,35387,18854,62
"Muskingum County, Ohio: Summary level: 050, state:39> county:119",15189,12781,1737,33676,49602,16.0,5.3,5389,3278,3255,1843,1424,83477,14648,14663,1429,95.7,6622,8567,20.4,2.7,4.1,20.2,7.0,12.4,1703,1108,7369,34471,14663,104
"Linn County, Oregon: Summary level: 050, state:41> county:043",24586,21748,5331,46979,54113,20.9,6.2,8523,6110,3812,3072,3069,124602,15649,24120,1936,96.9,11509,13077,18.6,6.6,11.1,21.4,5.4,16.5,3350,2515,8624,48464,24120,234
"Bucks County, Pennsylvania: Summary level: 050, state:42> county:017",117060,107650,40705,57781,88569,30.9,10.1,36473,30224,22355,14545,13463,619788,34150,114007,5918,96.3,52310,64750,11.2,3.6,5.0,17.0,5.5,11.4,9807,10988,14574,239962,114007,202
"Northampton County, Pennsylvania: Summary level: 050, state:42> county:095",57663,49875,13191,48693,68591,25.8,5.2,17193,14513,11013,6676,8268,292879,30463,56178,3137,96.9,24988,32675,12.7,6.5,6.7,19.7,6.5,13.8,4516,4890,12537,114996,56178,120
"Orangeburg County, South Carolina: Summary level: 050, state:45> county:075",16866,13922,3211,30565,36536,21.1,10.7,6132,3931,4191,1059,1553,83544,22068,16416,3510,89.1,7167,9699,12.9,8.3,11.9,20.5,7.2,14.8,1346,486,7782,33561,16416,176
"Bexar County, Texas: Summary level: 050, state:48> county:029",240452,185339,58607,45743,54149,25.9,7.3,81307,62795,42614,27986,25750,1952157,337228,235744,28440,97.5,104296,136156,16.6,9.9,10.7,26.8,9.6,16.8,31013,20525,88864,644193,235744,6180
"Comal County, Texas: Summary level: 050, state:48> county:091",26442,24530,10216,59871,76203,22.1,7.1,8869,7902,3808,2500,3363,147197,8976,26134,1069,98.9,12419,14023,12.9,5.4,9.0,16.5,5.7,13.8,2994,2178,1887,53182,26134,206
"Orange County, Texas: Summary level: 050, state:48> county:361",13333,11329,1544,43761,56420,25.1,4.4,4209,3409,2148,1837,1730,82529,9079,13128,570,98.7,5953,7380,18.9,2.4,11.4,35.7,7.8,12.7,1286,1645,4825,30047,13128,27
"Wise County, Texas: Summary level: 050, state:48> county:497",10070,8889,2462,45695,69040,-999999999.0,-999999999.0,3407,2769,1581,1217,1096,67384,6051,9838,965,99.8,4925,5145,22.9,6.0,14.5,30.2,8.2,16.8,1536,649,1745,22864,9838,0
"Clallam County, Washington: Summary level: 050, state:53> county:009",22161,21030,7349,45612,59001,17.2,1.5,7315,5583,4040,2122,3101,75740,10123,21843,1876,100.1,10281,11880,18.6,4.2,8.2,22.9,7.6,12.6,2517,3242,4146,33265,21843,111
"Bayamón Municipio, Puerto Rico: Summary level: 050, state:72> county:021",37518,23787,8021,21217,24873,11.5,3.3,9750,8782,7198,5694,6094,166308,58260,36575,11522,88.9,15325,22193,19.2,17.2,25.7,38.2,22.2,29.7,1463,2117,19732,64932,36575,378
"Toa Baja Municipio, Puerto Rico: Summary level: 050, state:72> county:137",14723,9326,1559,14946,25504,7.1,2.4,3946,4246,2468,2319,1744,74137,27368,14662,6437,87.7,6262,8461,12.7,10.2,12.5,20.7,10.6,22.7,470,985,8387,26085,14662,0
"Yavapai County, Arizona: Summary level: 050, state:04> county:025",73656,67459,23416,41657,48148,18.9,7.8,24915,18916,13981,8473,7371,226881,30007,73151,6329,95.0,34951,38705,14.0,6.8,7.0,16.4,4.2,9.5,9366,9028,7600,100836,73151,239
"Douglas County, Georgia: Summary level: 050, state:13> county:097",17286,14442,4435,55038,60829,22.1,5.0,5874,5272,3117,1493,1530,143523,19122,17153,1108,91.4,7775,9511,13.7,6.1,8.2,17.0,7.4,12.7,1841,1114,6842,49534,17153,510
"Gwinnett County, Georgia: Summary level: 050, state:13> county:135",93705,79744,28362,46985,72184,24.1,5.0,34112,26453,15582,8243,9315,922124,82456,92414,8387,95.1,40753,52952,10.2,3.5,6.3,16.6,5.2,11.8,8475,6002,20943,297658,92414,744
"Kauai County, Hawaii: Summary level: 050, state:15> county:007",14709,12637,5306,66461,80921,32.1,9.6,4783,4103,2552,1665,1606,71341,4549,14423,388,102.3,6835,7874,12.1,5.0,6.3,16.6,5.9,14.7,1470,1041,2001,22685,14423,86
"Canyon County, Idaho: Summary level: 050, state:16> county:027",31930,27896,6728,42249,53374,21.0,2.7,10864,8258,6463,2864,3481,219912,24251,31454,2092,98.3,14426,17504,20.5,6.5,10.2,17.0,5.9,12.4,3732,3088,9094,74520,31454,0
"Clark County, Indiana: Summary level: 050, state:18> county:019",18361,15923,3418,44228,56307,25.7,18.2,6135,5299,3762,1876,1289,115294,14155,18309,1536,93.9,7717,10644,17.0,3.9,11.3,25.6,6.5,10.7,2663,1210,3121,45905,18309,0
"Black Hawk County, Iowa: Summary level: 050, state:19> county:013",21218,18973,4574,47195,51920,25.3,5.7,7001,5030,4613,2069,2505,127354,21726,20660,1646,96.8,9576,11642,16.2,4.7,10.8,17.1,6.4,14.6,2206,1834,7701,53386,20660,0
"Boone County, Kentucky: Summary level: 050, state:21> county:015",17363,14948,3517,58170,77429,24.1,13.7,5796,4982,2776,2411,1398,129864,5971,17076,422,100.5,7821,9542,17.3,6.3,8.4,21.5,6.6,10.3,2258,1569,2160,47684,17076,0
"Jefferson Parish, Louisiana: Summary level: 050, state:22> county:051",74241,63053,18909,41957,50766,28.4,10.2,25554,18114,13487,9022,8064,430094,65664,72691,6853,93.7,32262,41979,16.1,7.8,7.5,22.8,6.1,12.9,4479,4916,22078,167596,72691,643
"York County, Maine: Summary level: 050, state:23> county:031",42314,38710,13040,44620,66614,26.8,6.3,14340,10805,6839,5755,4575,201870,18083,41569,3347,94.4,18644,23670,13.8,6.5,8.4,17.9,4.0,12.4,4299,4195,8776,88416,41569,72
"Howard County, Maryland: Summary level: 050, state:24> county:027",44739,41685,24148,83410,116984,35.2,9.1,13798,14257,8439,4637,3608,320987,16304,44250,2580,95.2,19882,24857,14.6,2.9,7.9,16.3,6.2,11.1,4785,3224,6244,116903,44250,179
"Montgomery County, Maryland: Summary level: 050, state:24> county:031",163645,146495,94760,90160,108188,41.6,11.1,54977,37954,29025,19924,21765,1042883,72305,159700,10388,93.8,70804,92841,10.8,4.6,7.8,16.1,7.2,13.3,8265,12675,21611,368334,159700,2908
"Hennepin County, Minnesota: Summary level: 050, state:27> county:053",176860,164250,74884,51717,76052,31.9,7.8,63162,40533,29982,19306,23877,1238710,125008,171521,14902,98.0,77830,99030,11.3,4.8,6.2,17.2,6.0,13.1,13958,14598,36903,508964,171521,889
"Jones County, Mississippi: Summary level: 050, state:28> county:067",11875,9150,1843,32192,49393,-999999999.0,-999999999.0,3832,3321,2555,792,1375,66816,12598,11506,2255,92.3,5395,6480,11.0,12.1,16.8,25.4,13.5,23.2,744,849,2598,25098,11506,0
"St. Louis city, Missouri: Summary level: 050, state:29> county:510",41739,34619,11016,31545,43889,24.7,3.7,13746,11460,6720,4324,5489,294353,65085,40453,6233,94.2,17629,24110,9.6,8.5,7.4,27.0,8.1,15.9,4130,2619,26205,144295,40453,325
"Essex County, New Jersey: Summary level: 050, state:34> county:013",108532,84983,33873,49746,63368,33.0,8.8,34257,27685,18743,12205,15642,779167,118156,104561,11506,92.8,44356,64176,9.8,6.8,7.3,20.4,8.6,13.9,3913,5748,44269,289921,104561,1351
"Mercer County, New Jersey: Summary level: 050, state:34> county:021",56001,49120,20217,58989,80632,32.8,7.2,19625,12990,8786,7407,7193,355087,39873,54104,4559,95.4,23863,32138,9.0,3.6,4.5,14.9,5.4,9.7,2360,3121,11600,132980,54104,251
"Warren County, New York: Summary level: 050, state:36> county:113",14361,12923,4544,49860,56482,27.6,5.7,5341,3166,2032,1561,2261,63494,6879,14007,857,98.6,6624,7737,12.2,4.6,3.6,18.3,6.3,8.5,1040,1142,3325,28007,14007,0
"Wayne County, New York: Summary level: 050, state:36> county:117",17292,14892,4016,43581,61515,23.0,5.2,4908,5022,3356,1896,2110,89116,7765,16831,1239,98.9,7978,9314,15.9,3.0,6.8,23.7,8.1,14.3,1858,1392,4137,35927,16831,71
"New Hanover County, North Carolina: Summary level: 050, state:37> county:129",41479,36771,15789,47259,52239,17.4,6.5,13515,11511,7154,4347,4952,225559,35100,40497,3067,93.2,17983,23496,15.0,5.7,7.8,16.9,6.0,10.4,4635,3856,9136,98151,40497,169
"Jefferson County, Ohio: Summary level: 050, state:39> county:081",14457,12451,1480,31658,40308,13.1,3.2,4781,3430,2905,1823,1518,63448,12668,13969,1299,96.8,6384,8073,10.0,5.3,12.5,24.9,12.1,22.9,1471,1485,4635,27292,13969,168
"Mercer County, Pennsylvania: Summary level: 050, state:42> county:085",23990,21145,3302,35674,48847,21.9,4.2,6705,6485,4293,2497,4010,103242,16277,22707,1677,99.1,10534,13456,18.0,5.8,8.7,23.6,8.3,13.6,2684,2934,7387,46809,22707,126
"Somerset County, Pennsylvania: Summary level: 050, state:42> county:111",16525,14931,2662,35497,50988,24.4,6.2,5281,3782,3382,2104,1976,68778,7259,15693,1149,108.2,7526,8999,21.5,3.5,10.2,15.1,4.0,10.6,1919,1193,4654,28796,15693,59
"Suffolk city, Virginia: Summary level: 050, state:51> county:800",13145,10345,2958,48297,71829,25.5,8.4,4359,3463,2804,1230,1289,90460,8955,12889,704,95.1,5816,7329,12.9,4.5,7.4,19.1,6.0,12.3,1907,1086,4158,34890,12889,72
"King County, Washington: Summary level: 050, state:53> county:033",294891,268695,125657,57921,95009,29.4,6.1,101314,76113,47291,32047,38126,2201821,204028,288876,22276,100.8,130945,163946,12.9,5.0,8.5,19.4,7.8,13.8,24920,23187,71297,897476,288876,1571
"Harrison County, West Virginia: Summary level: 050, state:54> county:033",13272,10843,2453,35853,46569,18.7,2.7,4522,3050,2339,1507,1854,65572,12367,12672,1305,95.6,5808,7464,19.3,6.5,7.6,22.4,5.2,10.2,1420,1147,4078,26878,12672,111
"Ventura County, California: Summary level: 050, state:06> county:111",132219,113396,44490,61641,84566,29.7,7.0,44719,31341,21965,15666,18528,838307,74532,130663,10551,97.9,59007,73212,14.9,6.9,8.3,19.8,8.5,15.4,11163,10866,20445,271980,130663,235
"Litchfield County, Connecticut: Summary level: 050, state:09> county:005",37897,33916,11364,53134,76043,31.2,10.9,12777,9548,7068,4144,4360,178648,12134,37017,2226,98.0,17677,20220,13.5,4.0,5.6,15.7,5.6,10.9,3228,3201,4877,73598,37017,0
"Middlesex County, Connecticut: Summary level: 050, state:09> county:007",32442,30258,12589,58322,89131,29.5,11.4,10424,8088,5483,4108,4339,157215,10349,31092,1922,93.0,14381,18061,11.8,4.3,6.6,13.1,3.8,9.3,2485,2237,5000,66983,31092,0
"Columbia County, Florida: Summary level: 050, state:12> county:023",12978,10705,2049,33484,48848,11.4,3.8,3714,3719,2610,1307,1628,65554,9720,12324,1155,101.7,5903,7075,16.4,9.0,14.7,24.8,6.3,19.0,1775,1692,4885,25678,12324,0
"Catoosa County, Georgia: Summary level: 050, state:13> county:047",12069,10121,1791,36481,56364,-999999999.0,-999999999.0,3859,3214,2133,2064,799,66348,6884,11855,996,98.4,5139,6930,13.3,7.4,16.0,25.4,11.7,18.6,1549,664,1669,24722,11855,0
"Rockdale County, Georgia: Summary level: 050, state:13> county:247",12806,10773,3919,49464,61222,22.0,8.8,4371,3677,2175,1495,1088,89356,10500,12577,414,89.4,5496,7310,10.1,7.7,7.7,20.6,5.2,10.7,1613,834,2970,31460,12577,170
"Walton County, Georgia: Summary level: 050, state:13> county:297",14070,11784,3753,45932,66640,23.4,8.3,4097,4048,3144,1393,1388,92277,11621,13702,1020,92.5,6410,7660,12.5,4.6,9.4,22.3,3.7,11.4,1688,1237,3655,32624,13702,0
"Bannock County, Idaho: Summary level: 050, state:16> county:005",12344,11491,3121,37118,50748,23.9,3.2,4824,2536,1957,1411,1616,85289,11255,12154,1038,99.8,5908,6436,25.3,12.7,16.3,29.5,8.4,20.5,1288,1424,3325,30635,12154,0
"Anne Arundel County, Maryland: Summary level: 050, state:24> county:003",84811,75128,26438,71379,97814,26.1,8.9,24772,25543,17029,8206,9261,559510,39678,83234,4128,98.3,37591,47220,12.8,3.1,5.9,17.6,5.3,11.8,10835,8676,11445,212687,83234,298
"DeSoto County, Mississippi: Summary level: 050, state:28> county:033",22973,19243,4047,45235,68385,30.4,4.7,7601,6192,3757,3252,2171,179872,15823,22742,2072,93.5,10042,12931,13.4,7.9,11.5,23.5,8.7,16.2,2337,1738,4659,63075,22742,56
"Jasper County, Missouri: Summary level: 050, state:29> county:097",18699,16140,2942,34112,46617,28.2,8.6,5268,5365,3249,2505,2312,118336,20601,18342,1756,95.9,7969,10730,16.5,4.0,7.6,24.5,7.5,12.0,1922,1795,7242,47846,18342,34
"Flathead County, Montana: Summary level: 050, state:30> county:029",19958,18192,7312,46514,53193,24.7,7.2,7112,5500,3771,2172,1403,101399,11015,19587,1668,100.0,9649,10309,16.7,3.6,4.2,14.5,5.5,7.7,2417,1374,3672,38372,19587,128
"Bernalillo County, New Mexico: Summary level: 050, state:35> county:001",111216,97673,44258,44441,51208,20.7,5.7,35655,31030,18053,12791,13687,669362,112174,109679,12442,96.5,49066,62150,16.3,6.1,9.8,22.8,8.1,17.4,12149,9963,42740,270655,109679,1303
"Bronx County, New York: Summary level: 050, state:36> county:005",183165,111225,32956,27351,38467,18.2,3.8,55410,46561,33127,26879,21188,1397994,383486,173807,43383,88.9,71944,111221,8.6,11.9,12.5,31.3,12.4,22.3,6694,5667,185720,507370,173807,3673
"Brunswick County, North Carolina: Summary level: 050, state:37> county:019",43663,41445,15514,53228,60496,15.3,5.4,16269,13113,8555,3023,2703,135905,12657,43175,2854,91.5,21125,22538,14.7,3.9,6.5,13.7,3.5,8.1,5707,2735,4546,56752,43175,41
"Buncombe County, North Carolina: Summary level: 050, state:37> county:021",51821,47203,21282,43866,53980,25.4,5.6,16484,13885,9715,4226,7511,252525,27387,49685,4678,91.5,22596,29225,15.3,5.9,6.8,17.3,5.7,14.3,4996,4576,8052,108411,49685,293
"Nash County, North Carolina: Summary level: 050, state:37> county:127",17446,14492,3746,38871,51601,23.0,13.3,5784,4882,3282,1643,1855,92017,10260,17064,1579,95.3,7512,9934,14.2,6.9,10.1,19.6,5.5,14.8,1605,686,4039,37767,17064,0
"Wilkes County, North Carolina: Summary level: 050, state:37> county:193",14695,11183,2850,32310,43466,32.4,8.4,4975,3415,2682,2326,1297,67616,14026,14409,985,94.2,6358,8337,14.9,7.4,15.8,29.2,8.8,20.3,883,1095,4234,30123,14409,0
"Cuyahoga County, Ohio: Summary level: 050, state:39> county:035",226137,193558,64738,38275,49910,27.8,6.8,74278,51271,42422,26358,31808,1218045,215558,218680,26383,91.2,95041,131096,11.9,6.6,7.8,22.5,7.8,15.9,16053,18612,88920,542122,218680,702
"Hamilton County, Ohio: Summary level: 050, state:39> county:061",125017,109277,40319,44898,57189,30.9,9.5,40716,31188,21506,14710,16897,798445,122565,119498,10953,93.3,53129,71888,11.2,5.4,8.5,18.6,6.9,12.5,10257,10224,39705,344562,119498,561
"Warren County, Ohio: Summary level: 050, state:39> county:165",33380,28366,10774,54663,86473,25.9,7.5,10958,9192,4796,3995,4439,223346,11277,32210,1474,102.1,14714,18666,17.6,7.8,8.4,24.9,7.7,16.7,3770,2924,2911,83540,32210,69
"Canadian County, Oklahoma: Summary level: 050, state:40> county:017",18831,17158,5749,53768,70204,25.4,11.9,5722,5837,3191,1367,2714,141976,9646,18436,720,96.1,8084,10747,22.0,6.6,11.0,23.7,7.6,15.2,1985,1232,2384,45344,18436,0
"Chester County, Pennsylvania: Summary level: 050, state:42> county:029",85168,79432,36745,63713,99119,34.3,8.8,27605,22017,15302,9703,10541,508569,35449,83068,3812,97.4,38214,46954,12.3,4.5,4.9,15.2,4.1,10.3,5951,7596,8309,192746,83068,82
"Lehigh County, Pennsylvania: Summary level: 050, state:42> county:077",62294,53150,15300,40819,62278,23.6,6.1,20084,14840,9597,7513,10260,358431,43975,59548,4718,96.0,27203,35091,10.4,5.1,9.1,19.3,5.6,13.7,5628,5573,17412,138586,59548,422
"Lexington County, South Carolina: Summary level: 050, state:45> county:063",46772,40064,13569,45066,60154,21.0,4.9,16058,12697,7791,5301,4925,291905,37980,45758,4275,93.8,20585,26187,14.7,7.7,8.8,23.2,7.1,14.5,5841,4609,11385,115566,45758,0
"Maury County, Tennessee: Summary level: 050, state:47> county:119",14739,12139,2740,37343,53794,-999999999.0,-999999999.0,5039,3732,2909,1715,1344,93205,9700,14250,1352,95.8,6824,7915,14.5,6.1,8.3,19.4,4.4,13.0,1988,1036,4517,34361,14250,0
"Wilson County, Tennessee: Summary level: 050, state:47> county:189",22498,19653,4581,50433,76756,32.0,7.5,8879,5199,4194,2465,1761,138547,11421,22044,1318,96.9,10301,12197,15.8,3.0,7.4,22.1,6.2,10.3,2149,1994,4617,52489,22044,74
"Harrison County, Texas: Summary level: 050, state:48> county:203",10877,8948,1749,40325,50561,29.0,9.5,4715,2014,1696,1308,1144,65409,7354,10548,650,93.4,4759,6118,20.2,7.6,9.4,30.7,5.8,9.1,1454,675,3949,22928,10548,0
"Chesterfield County, Virginia: Summary level: 050, state:51> county:041",52026,46157,18766,59449,80655,25.3,8.6,19194,14216,8890,5368,4358,344691,27083,51644,3154,93.7,23238,28788,12.8,6.3,6.7,17.4,5.5,12.0,7361,3937,8087,126748,51644,86
"Washington County, Wisconsin: Summary level: 050, state:55> county:131",24354,22066,5970,44667,73435,26.7,2.6,7471,6458,4408,3620,2397,135033,4814,23804,1179,97.8,11145,13209,8.8,2.7,6.3,13.9,4.4,9.8,2476,2041,2977,55488,23804,4
"Hartford County, Connecticut: Summary level: 050, state:09> county:003",152674,129496,47351,49734,73151,28.5,8.6,45634,38948,27912,17646,22534,873964,97228,147661,12452,94.8,65168,87506,11.3,5.4,9.3,19.9,7.9,15.1,10060,11557,47106,348049,147661,749
"Escambia County, Florida: Summary level: 050, state:12> county:033",52996,47937,13722,42471,51050,17.3,4.8,17158,13663,8840,7233,6102,297104,41418,51089,3133,99.0,23210,29786,13.7,5.3,7.0,20.4,7.3,12.3,7892,6369,15818,118820,51089,166
"Elkhart County, Indiana: Summary level: 050, state:18> county:039",29730,24931,6025,43503,58350,32.7,10.4,9802,6962,5014,3814,4138,201449,23880,28731,1861,97.4,12720,17010,14.9,8.2,8.2,20.3,5.4,13.6,2764,2299,6010,73660,28731,400
"Morgan County, Indiana: Summary level: 050, state:18> county:109",11732,9797,1481,49803,68338,21.8,10.2,3638,3543,2232,857,1462,68993,7749,11288,1044,99.5,5340,6392,17.2,4.6,2.4,20.4,4.1,8.1,1833,1013,1873,25968,11288,0
"Dallas County, Iowa: Summary level: 050, state:19> county:049",10686,10262,2771,51477,83990,33.0,8.1,4160,2146,1741,993,1646,89591,6616,10366,616,95.8,4542,6144,18.9,5.1,3.9,13.6,1.0,6.5,1091,775,2026,35492,10366,0
"Kennebec County, Maine: Summary level: 050, state:23> county:011",24870,22637,7419,41368,51653,24.7,7.1,7673,6954,4444,2221,3578,118601,12351,23756,2351,94.3,11153,13717,20.2,3.4,8.5,19.4,7.0,11.7,2784,2364,7311,54299,23756,0
"Genesee County, Michigan: Summary level: 050, state:26> county:049",71160,61261,13504,43177,48127,17.2,8.2,24536,16601,12941,9577,7505,402235,75542,70162,6601,92.9,31027,40133,14.0,4.3,10.0,23.6,9.5,15.9,5823,5599,34357,169469,70162,35
"Lapeer County, Michigan: Summary level: 050, state:26> county:087",15967,14223,2748,45597,65561,18.4,3.8,5780,4191,3030,1597,1369,86003,9292,15535,1469,103.6,7664,8303,14.2,3.7,5.6,22.6,7.7,8.5,1834,971,3082,33560,15535,0
